Stratigraphic Name | Stratno |  Previous Name  |Previous Name Stratno| Replacement Name | Replacement Name Stratno |Is Current | Rank | Status | Category | Usage | Parent Name | Parent Stratno | Chemical Parent Name | Chemical Parent Stratno | Top Minimum Age Name | Top Minimum Age (Ma) | Top Minimum Age Error (Ma)| Top Minimum Age Method | Base Maximum Age Name | Base Maximum Age (Ma) | Base Maximum Age Error (Ma) | Base Maximum Age Method | Minimum Thickness (m) | Maximum Thickness (m) | Type Section State | Definition Card | First ref as on form | Def ref as on form | Reserved by | Resdate | Approved by | Approved date |General Comments | Lithology Description | Primary Lithology Group | Secondary Lithology Group | Tectonic Setting | Intrusive | Granite Type
Gearle Siltstone|7072|Gearle siltstone|24999|||Yes|Formation, beds|Formal|Variation of published name|Defined|Winning Group|20259|||Turonian||||Albian|||||346|SA|No|44537|48861|||||Defined by Bastian & Willmott (1965a). See also Lexicon.|Dark-grey to black pyritic mudstone and siltstone.|argillaceous detrital sediment|||N|
Geera Clay|7090|||||Yes|Formation, beds|Formal|Other new published name|Defined|Murray Group|13544|||Middle Miocene||||Late Oligocene|||||150|VIC|No|29898|42966|||||Included in the Murray Group stratigraphic scheme by Lawrence (1966), retained through the various revisions of the Murray Group up to Murray Supergroup; and is now included in the reinstated Murray Group in South Australia. The revision of the Murray Group stratigraphy by Lukasik and James (1999) upgrading to Murray Supergroup, included this unit in its definition, along with Ettrick and Winnambool Formations.|Carbonaceous silts and minor carbonates.|argillaceous detrital sediment|sedimentary carbonate||N|
Gellibrand Marl|7107|Gellibrand Clay|7103|||Yes|Formation, beds|Formal|Variation of published name|Redefined|Heytesbury Group|8311|||Late Miocene||||Early Miocene|32||||1300|VIC|No|30675|31036|||||Formerly Gellibrand Clays and Gellibrand Clay. Incorporates Fishing Point Marl and "Upper Glen Aire Clay". Included in both Heytesbury Group and Torquay Group (VandenBerg 2009): see discussion in RefID 65715 p16.|Marine shelf deposits: clay, marl and worm-burrowed calcarenite, fine to medium grained quartz and detrital calcareous fossil fragments in clay matrix, moderately sorted, massive to well bedded.|regolith|||N|
George Mine Formation|29840|||||Yes|Formation, beds|Formal|Resvd name published|Defined|Wiperaminga Subgroup|35880|||Statherian|1699|10||Statherian|1718|||1000|3000||No|22884|22884|Laing B.|28/JUL/95|||Type locality in RefID: 22884.|Pelite, psammite\pelite and psammite, but characterised by albite granofels. Contains numerous magnetite-rich units; volcanic interbeds.||||N|
Germein Bay Formation|23612|||||Yes|Formation, beds|Formal|Unknown or process pending|Briefly described|||||Holocene||||Holocene|||||||No|40149||V.Gostin|04/JAN/82||||||||N|
Gibbon beds|78311|Gibbon Beds|23615|||Yes|Formation, beds|Formal|Variation of published name|Mentioned|||||Pliocene||||Pliocene|||||||No|68715||||||Western Pirie Basin|||||N|
Giddinna Formation|24285|||||Yes|Formation, beds|Formal|Resvd name published|Defined|||||Pleistocene||||Pleistocene|||||4|SA|Yes|42723||M.C.Benbow|28/NOV/78|Gatehouse, C.G.|11/JAN/82||Clay and silt, red, gravelly and sandy in part, moderately indurated|regolith|||N|
Gidgealpa Group|7182|Gidgealpa Formation|7178|||Yes|Group, Suite|Formal|Variation of published name|Defined|||||Late Permian||||Asselian|||||1200|SA|No|30515|30873|||||Unit now includes Merrimelia Formation, see ref 00/30891.|Sandstone, siltstone,coal, conglomerate.|sedimentary siliciclastic|organic-rich rock||N|
Gilbert Range Quartzite|7195|||||Yes|Formation, beds|Formal|Other new published name|Described|Belair Subgroup|1408|||Neoproterozoic||||Neoproterozoic|||||||No|34535||||||Within the Burra Group.|||||N|
Gilberts Sand|25922|||||Yes|Formation, beds|Formal|Unknown or process pending|Defined|||||Quaternary||||Quaternary||||||SA|No|38290|38290||||||||||N|
Giles Complex|7206|Giles complex|7214|||Yes|Group, Suite|Formal|Other new published name|Defined|||||Stenian|1052|11|isotopic, U/Pb-Pb/Pb ion probe|Stenian|1078|5|isotopic, U/Pb-Pb/Pb ion probe||||No|43969|43609|||||Consists of massive, partly deformed and recrystallised, layered mafic-ultramafic intrusions emplaced in the southern granulite-facies zone of Musgrave Block; over 20 massive and layered mafic-ultramafic intrusions. Part of Warakurna Large Igneous Province? See also Giles Suite.|Layered mafic-ultramafic intrusions: gabbro, gabbronorite, norite, troctolite, pyroxenite, melagabbro, anorthosite|igneous mafic intrusive|igneous ultramafic intrusive||Y|
Giles Complex - marginal phase|73050|||||Yes|Member, phase|Informal|Variation of published name|Briefly described|Giles Complex|7206|||Stenian||||Stenian|||||||No|||||||Used in the 1:1 million scale geology of SA, National Geological Maps Project.|Recrystallised gabbroic rocks, mafic granulite, granitic gneiss, minor metamorphosed mafic and felsic volcanics, minor felsic granulite, gabbro, dolerite; marginal phase of Giles Complex|igneous mafic intrusive|high grade metamorphic rock||Y|
Giles Complex - ultramafic rocks|74214|||||Yes|Formation, beds|Informal|Unnamed published|Briefly described|Giles Complex|7206|||Stenian||||Stenian|||||||No|||Whitaker, A. (GA)|22/APR/08|||Metadata ID: ANZLIC Metadata ID ANZCW0703008281. Part of the Giles Complex.|Pyroxenite, peridotite, websterite, ultramafic rock|igneous mafic intrusive|||Y|
Gillen Member|27416|Gillen Formation|32943|||Yes|Member, phase|Formal|Other new published name|Defined|Bitter Springs Formation|1758|||Cryogenian||||Cryogenian|||||810||No|48890|48890|||||See also the informal Gillen member. Contains Cryogenian assemblages (glacigenic successions, 850-600Ma).|Dolomite, green siltstone, sandstone, shale, evaporites. Holds major fossil assemblage of acritarchs.|sedimentary carbonate|sedimentary siliciclastic||N|
Gilles Gneiss|75713|||||Yes|Formation, beds|Reserved|Reserved|Mentioned||||||||||||||||No|||Farrell, F. (ffarrell@Centrexmetals.com.au)|12/JUN/10|||Port Augusta sheet  SI53-4. A medium grained gneissic granite composed of potassium feldspar, quartz, plagioclase  biotite. Thick grey-pink compositional banding is defined by potassium feldspar and (to a lesser extent) biotite. Weak to moderate foliation. Occasional minor tourmaline-rich veining and pegmatites. Sometimes found intermingled with, or alongside, a pegmatitic quartz-feldspar rock of unknown age. Rarely found with Cooyerdoo Granite. Many outcrops are also bordered and/or intruded(?) by amphibolite of unknown age. The geographic extent of this unit is still uncertain and PIRSA geochronology is now in progress to confirm the age of newly mapped outcrops. To be published = MESA Journal, late 2010.|A medium grained gneissic granite composed of potassium feldspar, quartz, plagioclase  biotite. Thick grey-pink compositional banding is defined by potassium feldspar and (to a lesser extent) biotite. Weak to moderate foliation.||||N|
Glanville Formation|7315|||||Yes|Formation, beds|Formal|Other new published name|Fully described|||||Holocene|.13|||Late Pliocene|2||||1||No|23818||||||Separates upper and lower members of the Bridgewater Formation. Geochron age  132 000+/-6 000 years Bp on TL. Strontium isotope age: 0.13-0.1Ma. Gambier & Stansbury Basins more than Otway.|Marine to intertidal shelly sand and clay, locally calcarenited at top. Calcreted foredunes of medium to coarse-grained skeletal carbonate sand.|sedimentary carbonate|||N|
Gleesons Landing Granite|68739|Gleesons Landing|32084|||Yes|Formation, beds|Formal|Variation of reserved name|Described|||Donington Suite|5603|Paleoproterozoic|1850|2||Paleoproterozoic|1855||||||No|60958||||||Intruded by Jussieu Metadolerite. The hornblende micro-adamellite section is intruded by Royston Granite.|Massive to banded i-type granitoid pluton or sill complex.|igneous felsic-intermediate intrusive|||Y|I-type
Glen Aire Clay|7328|||||Yes|Formation, beds|Formal|Other new published name|Described|Narrawaturk Formation|13902|||Late Oligocene|29.5|||Early Oligocene|36.5||||60||No|32120|||||||Clay||||N|
Glen Osmond Slate Member|34776|Glen Osmond Slate|26577|||Yes|Member, phase|Formal|Variation of published name|Described|Saddleworth Formation|16502|||Neoproterozoic||||Neoproterozoic|||||||No|22889||||||Age - late Torrensian. Superseds the former Glen Osmond Slate as the unit has been down graded from formation to member status. See ref 00/30621 for details of change and location of type section. Part of the Bungarider Subgroup of the Burra Group.|||||N|
Glendower Formation|7387|Glendower Series|33640|||Yes|Formation, beds|Formal|Variation of published name|Defined|||||Middle Eocene||||Late Paleocene|||||145||No|44295|64047|||||See also Lexicon.|Fluviatile pebbly clayey quartzose sandstone, sandy siltstone, conglomerate and minor mudstone; commonly lateritised and silicified|sedimentary siliciclastic|||N|
Glenforslan Formation|31513|||||Yes|Formation, beds|Formal|Resvd name published|Defined|Morgan Group|31516|||Middle Miocene||||Batesfordian|||||15||No|23226|23226|Lukasik J., Queen's University, Canada|22/AUG/97|||Introduced as a constituent of the Morgan Group (Murray Supergroup) by Lukasik and James (1998) -  and became a constituent of the new Morgan Subgroup when the Murray Group was reinstated. Occurs between the Cadell Formation above and Finniss Formation below.|Low energy carbonate ramp sediments with abundant bryozoans and molluscs.||||N|
Glenloth Granite|7429|||||Yes|Formation, beds|Formal|Variation of published name|Described|Mulgathing Complex|28826|||Paleoproterozoic|2299|41||Neoarchean|2500||||||No|48894||||||Not to be confused with the superseded Glenloth Granite (Vic), now Hemleys Granite; RefID 60452 and 66002 refer to the Victorian unit. Age: 2499-2435Ma. Synorogenic gneissic granite to granodiorite.|Granite, granodiorite, pink-brown to grey, quartz, microcline and plagioclase. With remnants of gneiss and biotite and hornblende schlieren|igneous felsic intrusive|||Y|
Glenrae|35275|||||Yes|Member, phase|Reserved|Reserved|Reserved|||||Paleoproterozoic||||Paleoproterozoic|||||||No|||Conor C., Zang W., Cowley W.|21/FEB/00|||Albitic metasediments. Northern Yorke Peninsula. Of Wallaroo Group.|Albitic metasediments.||||N|
Glensforlan Formation|73761|||||Yes|Formation, beds|Formal|Other new published name|Described|Morgan Group|31516|||Early Miocene||||Early Miocene|||||40||No|63460|||||||Calcarenite and calcisiltite interbedded with marl in outcrop; base is foraminiferal limestone.||||N|
Glyde Formation|7456|||||Yes|Formation, beds|Formal|Unknown or process pending|Described|Pussy Cat Group|15689|||Mesoproterozoic|1065|||Mesoproterozoic|1072||||||No|30385||||||Of Bentley Supergroup, Bentley Basin (GSWA, 2011).|Basalt, rhyolite, andesite, tuff, shale, siltstone, sandstone and minor dolomite|igneous mafic volcanic|argillaceous detrital sediment||N|
Glyde Hill Volcanic Complex|7458|||||Yes|Subgroup|Formal|Resvd name published|Defined|Gawler Range Volcanics|7059|||Mesoproterozoic|1565|124||Mesoproterozoic|1565|124||||SA|Yes|29838|30984|Blissett A.H.|24/JUL/73||||||||N|
Gnalta Group|7460|||||Yes|Group, Suite|Formal|Other new published name|Redefined|||||Middle Cambrian||||Early Cambrian||||500|5105|NSW|Yes|43502|66623|Kruse P.D.||||Time equivalent to Teltawongee beds? Fault bounded against Ponto beds and Mount Arrowsmith Volcanics. Max. thickness from RefID 22857 p404.|Basic, intermediate and acid volcanics, shale, carbonate, sandstone, siltstone;regionally metamorphosed to prehnite-pumpellyite facies; shallow water deposition.|igneous volcanic|sedimentary siliciclastic||N|
Golden Pole Granite|23623|||||Yes|Formation, beds|Formal|Resvd name published|Defined|||Moolawatana Suite|24617|Calymmian|1560|||Calymmian|1560|||||SA|No|42885|42885|Gatehouse C.G.|05/MAR/93||||Mostly non-porphyritic, reddish, xenolith-free, tourmaline-rich (orbicules and clots), fine- to coarse-grained biotite granite; accessory opaques, apatite, locally with scheelite and copper sulphides|igneous felsic intrusive|||Y|
Goodwood Formation|39203|||||Yes|Formation, beds|Formal|Variation of published name|Briefly described|||||Late Miocene||||Late Miocene|||||||No|23768|||||||||||N|
Gordon Springs Granodiorite|7596|||||Yes|Formation, beds|Formal|Resvd name published|Defined|||||Paleozoic||||Paleozoic||||||SA|Yes|35397||Teale G.S.|01/SEP/78|Gatehouse, C.G.|15/OCT/79||Consists of quartz, sodic andesine, microcline, biotite with accessory magnetite, zircon and monazite. Muscovite occurs in the more corondum normative variants. Hornblende is rare and occurs in only one small stock in Radium Creek.||||Y|
Goyder Formation|7646|||||Yes|Formation, beds|Formal|Other new published name|Defined|Pertaoorrta Group|15091|||Late Cambrian||||Late Cambrian|||||600||No|48838|48838|||||Gradationally related to Petermann Sandstone/Deception Siltstone/Cleland Sandstone/Shannon Formation succession below it.|Silty sandstone, minor siltstone, dolomite, limestone.|sedimentary siliciclastic|sedimentary carbonate||N|
Grampians Group|7672|||||Yes|Group, Suite|Formal|Variation of published name|Defined|||||Pragian|415|||Llandovery|425||||6000||No|43461|50154|||||Numerical age range from 2001 reference. Likely to be AGSO 1996 timescale (Llandovery to Ludlow). 2003 ref says: Includes Early Devonian possible tetrapod trackways. Pragian age based on isotopic evidence.|Marginal marine and fluvial sandstone, red mudstone, minor conglomerate.|sedimentary siliciclastic|||N|
Grampus Quartzite|7675|||||Yes|Formation, beds|Formal|Other new published name|Described|Yerelina Subgroup|20962|||Ediacaran||||Cryogenian|||||||No|44690||||||Age: Marinoan. Within the Umberatana Group.|Quartzite, arenaceous, with conglomerate.|sedimentary siliciclastic|||N|
Grange Burn Formation|7680|Grange Burn Coquina|7679|||Yes|Formation, beds|Formal|Unknown or process pending|Fully described|||||Early Pliocene|4.7|||Late Miocene|5.5||||||No|44238||||||See also Lexicon. SJ54-7.|Marls (rich in molluscs) and sands.||||N|
Green Point Member|21902|||||Yes|Member, phase|Formal|Resvd name published|Fully described|Gambier Limestone|6976|||Middle Miocene|15.5|||Late Oligocene|23||||193||No|43667||White M., MESA|08/FEB/95|||of Gambier Limestone, Otway Basin, Penola 1:250 000 sheet area|||||N|
Greenfield Formation|23637|||||Yes|Formation, beds|Formal|Unknown or process pending|Fully described|||||Calymmian||||Statherian|1597|8|||||No|39047||D.E.Roberts|16/FEB/82||||||||N|
Greenhill Member|7764|||||Yes|Member, phase|Formal|Unknown or process pending|Briefly described|Stonyfell Quartzite|17380|||Neoproterozoic||||Neoproterozoic|||||||No|36835||||||Within the Bungarider Subgroup of the Burra Group.|||||N|
Greenpatch Metajaspilite|7767|||||Yes|Formation, beds|Formal|Unknown or process pending|Briefly described|Hutchison "Group"|8606|||Carpentarian||||Carpentarian|||||||No|34537|||||||Contains calcite and/or dolomite but no sideratite||||N|
Greenways Member|21910|||||Yes|Member, phase|Formal|Resvd name published|Fully described|Gambier Limestone|6976|||Early Oligocene||||Late Eocene|||||70||No|43667||White M., MESA|08/FEB/95|||of Gambier Limestone, Otway Basin, Penola 1:250 000 sheet area|||||N|
Grindstone Range Sandstone|7831|||||Yes|Formation, beds|Formal|Other new published name|Described|Lake Frome Group|10045|||Middle Cambrian||||Early Cambrian|||||750||No|65625||||||See also Grindstone Range Formation.|Cross-bedded mature quartz arenite with minor feldspar and volcanic lithic clasts.|quartz-rich arenite to rudite|||N|
Gubberamunda Sandstone|7848|||||Yes|Formation, beds|Formal|Other new published name|Defined|Injune Creek Group|8710|||Tithonian|149|||Oxfordian|153||||298|QLD|No|44375|45110|||||Age from Ref 65119 (2009): Age: 149-153 Ma [but also ] Fission Track age: 131+/-11 Ma.[??]|Sandstone, minor conglomerate, siltstone.|sedimentary siliciclastic|||N|
Gull Rock Member|7861|||||Yes|Member, phase|Formal|Resvd name published|Redefined|Blanche Point Formation|1901|||Late Eocene||||Late Eocene|||||26|SA|Yes|30250|38621|Cooper B.J.|09/AUG/06|Gatehouse, C.G.|20/OCT/77|Redefined 1982.|Unit characterised by alternating bands of tough, dark grey chert and friable clays, silts and calcareous clays.||||N|
Gumbowie Arkose|7874|||||Yes|Formation, beds|Formal|Variation of published name|Redefined|Yerelina Subgroup|20962|||Cryogenian||||Cryogenian||||||SA|No|34535|38110|||||Age: Marinoan. Nackara Arc.|Arkosic sandstone.|feldspar- or lithic-rich arenite to rudite|||N|
Hall Bay Volcanics|36996|Hall Bay|35494|||Yes|Formation, beds|Formal|Resvd name published|Defined|Sleaford Complex|27899|||Neoarchean|2520|7|isotopic, U/Pb|Neoarchean|2521|6|isotopic, U/Pb-Pb/Pb ion probe||||No|23491|23491|||||Age: ~2520 +/- 7Ma. Intruded by Kiana Granite and Coulta Granodiorite.|Compositionally layered felsic metavolcanics and/or epiclastics including magnetite-rich and carbonaceous units and amphibole-rich intrusives.|meta-igneous felsic volcanic|||N|
