Stratigraphic Name | Stratno |  Previous Name  |Previous Name Stratno| Replacement Name | Replacement Name Stratno |Is Current | Rank | Status | Category | Usage | Parent Name | Parent Stratno | Chemical Parent Name | Chemical Parent Stratno | Top Minimum Age Name | Top Minimum Age (Ma) | Top Minimum Age Error (Ma)| Top Minimum Age Method | Base Maximum Age Name | Base Maximum Age (Ma) | Base Maximum Age Error (Ma) | Base Maximum Age Method | Minimum Thickness (m) | Maximum Thickness (m) | Type Section State | Definition Card | First ref as on form | Def ref as on form | Reserved by | Resdate | Approved by | Approved date |General Comments | Lithology Description | Primary Lithology Group | Secondary Lithology Group | Tectonic Setting | Intrusive | Granite Type
Daahl Sandstone Member|30443|||||Yes|Member, phase|Formal|Resvd name published|Described|Wartook Sandstone|30442|||Silurian||||Silurian|||||20||No|44929||Cayley R., Taylor D.|28/AUG/96|||To be used on Grampians special map. Part of  Mount Difficult Subgroup (Grampians Group).|Sandstone: pale, medium-grained, well-sorted; with very large scale wedge-shaped cross-bed sets.|quartz-rich arenite to rudite|||N|
Dalgety Suite|5143|||||Yes|Group, Suite|Formal|Variation of published name|Briefly described|||Dalgety Supersuite|5145|Late Silurian||||Silurian|||||||No|41563||||||Age ~435 Ma.|S-type granite, felsic.|igneous felsic intrusive|||Y|S-type
Dalgety Supersuite|5145|||||Yes|Supergroup|Formal|Variation of published name|Described|||||Wenlock||||Wenlock|||||||No|42827||||||Superseded by Currowong Supersuite?|Granites|igneous felsic intrusive|||Y|
Dandan Andesite|21613|||||Yes|Formation, beds|Formal|Resvd name published|Fully described|Little River Subgroup|22204|||Lochkovian||||Lochkovian|||||300||No|43206||Orth K.|06/MAY/91|||Murrindal area.|Hornblende andesite|igneous|||N|
Dandenong Ranges Igneous Complex|37539|Dandenongs Igneous Complex|5184|||Yes|Group, Suite|Formal|Variation of published name|Described|||||Late Devonian||||Late Devonian|||||||No|23309|||||||Subaerial caldera volcanics: rhyolitic to dacitic ignimbrite, minor lacustrine siltstone|igneous felsic volcanic|||Y|
Dandongadale Siltstone|35513|||||Yes|Formation, beds|Formal|Resvd name published|Described|Cobbannah Group|32459|||Early Silurian||||Early Silurian|||||3000||No|61163||VandenBerg A.H. M.|22/MAY/00|||Mount Buffalo 1:100 000 sheet area. Geological Survey of Victoria map code: Scd.|Siltstone and minor sandstone. Deep-marine hemipelagic and turbidite deposits.|sedimentary siliciclastic|||N|
Dargile Formation|5213|Christmas Hills Formation|4047|||Yes|Formation, beds|Formal|Variation of published name|Redefined|Murrindindi Supergroup|35522|||Ludlow|405|||Wenlock|410||||1900||No|43871|60599|||||Encompasses only lower two faunal Units 1 and 2 of Thomas (1937). Superseded Dargile Beds. Rank was upgraded in 1998 - see Dargile Group, but change appears not to have been accepted by other authors.|Deep water sediment: mudstone, minor very fine-grained sandstone; laminated to thinly bedded, minor current ripples; shelly fossils (60592). Low magnetic response, with weak magnetic linear features; distinct, moderate Th, variable U (60597).|sedimentary siliciclastic|||N|
Dargile Formation, Melbourne Formation, Kilmore Formation|37695|||||Yes|Subgroup|Informal|Variation of published name|Not recorded|||||Pridoli||||Ludlow|||||||No|||||||Lithology referring to informal grouping of units to be used for Victoria 1:1million geological map, National Maps Project. Includes Dargile, Melbourne and Kilmore Formations.|Marine mudstone, turbiditic and reworked sandstone, storm-wave deposits|sedimentary siliciclastic|||N|
Dargo Tonalite|69701|Dargo Granodiorite|28496|||Yes|Formation, beds|Formal|Variation of published name|Briefly described|||||Early Devonian|387|15|isotopic, K/Ar|Early Devonian|402|16|isotopic, K/Ar||||No|61172||||||Probably replaces Dargo Granodiorite as both have same Geological Survey of Victoria map code: G140. Age and lithology updated from GSV data (HG, Dec 2005).|I-type, biotite-hornblende tonalite and granite: grey, medium-grained, equigranular, massive; concentrically zoned with a core of granite surrounded by several bands of variably magnetic tonalite|igneous felsic intrusive|||Y|I-type
Darley Gravel|5222|||||Yes|Formation, beds|Formal|Other new published name|Described|||||Pleistocene||||Pleistocene|||||||No|33604|||||||Gravel|regolith|||N|
Darraweit Guim Mudstone|27308|||||Yes|Formation, beds|Formal|Unknown or process pending|Defined|Sunbury Group|33256|||Ordovician||||Ordovician|||||45|VIC|No|39980|42826|VandenBerg, A.H.M.|04/JUL/79|||M as Siltstone 1981. Def Card for Siltstone. Publ DEF for Mudstone 1984.|Mudstone, siltstone, shale.|argillaceous detrital sediment|||N|
Darriman limestone|5230|||||Yes|Formation, beds|Informal|Unknown or process pending|Mentioned||||||||||||||||No|34815|||||||Limestone||||N|
Darriwil granite|5234|||||Yes|Formation, beds|Informal|Unknown or process pending|Mentioned||||||||||||||||No|37385|||||||Granite||||Y|
Darriwilian Slate|5235|||||Yes|Formation, beds|Formal|Unknown or process pending|Mentioned||||||||||||||||No|31706|||||||Slate||||N|
Dart River Volcanic Breccia|23534|||||Yes|Formation, beds|Formal|Unknown or process pending|Fully described|Dartella Volcanic Group|23535|||Early Devonian||||Early Devonian|||||100||No|39221||P.F.Bolger|05/DEC/80|||Originally had member status within Sheevers Spur Rhyodacite. Max. thickness<100m.|Scree deposits: purple-brown to grey sedimentary breccias and conglomerates, poorly sorted, with abundant clasts of Ordovician bedrock, ignimbrite, andesite, granite and limestone.||||N|
Dartella Volcanic Group|23535|||||Yes|Group, Suite|Formal|Unknown or process pending|Defined|||||Early Devonian||||Early Devonian||||||VIC|No|39221|39221|P.F.Bolger|18/DEC/80|||See also Dartella Volcanics. Name has been used interchangeably with Dartella Volcanics. Formerly interpreted as the northern part of the Mitta Mitta Volcanics.|Subaerial caldera volcanics: rhyolitic to dacitic ignimbrite, minor lava, intracaldera sediments|igneous felsic volcanic|||N|
Dartmouth Granite|23536|||||Yes|Formation, beds|Formal|Unknown or process pending|Fully described|Omeo Metamorphic Complex|14578|||Wenlock||||Wenlock|||||||No|39221||P.F.Bolger|05/DEC/80|||High total count, K, Th, U in Mitta Mitta River Valley. Intruded by Banimboola Quartz Monzodiorite. Intrudes the Omeo Metamorphic Complex. Age and lithology updated from GSV data (HG, Dec 2005). GSC Code: G109.|Various grey colours, medium grained; granite, gneissic granite: S-type; varies from strongly banded gneiss to homogeneous granite with abundant sedimentary enclaves;|igneous felsic intrusive|||Y|
Davidsons Lane Formation|37540|Davidsons Lane Ignimbrite|21625|||Yes|Formation, beds|Formal|Resvd name published|Described|Timbarra Subgroup|30554|||Early Devonian||||Early Devonian|||||750||No|23309|||||||Sedolithic pebble and boulder conglomerates with a sandy matrix.||||N|
Day Hill Syenite|34900|||||Yes|Formation, beds|Formal|Other new published name|Briefly described|Mount Leinster Igneous Complex|26764|||Triassic||||Triassic|||||||No|22968||||||Age and lithology updated from GSV data (HG, Dec 2005).|Biotite syenite, quartz syenite: leucocratic; equigranular coarse-grained ||||Y|
Dead Bird Suite|34862|||||Yes|Group, Suite|Formal|Other new published name|Briefly described|||||Lochkovian||||Lochkovian|411|5|||||No|22968|||||||I type||||Y|
Dead Bull Member|5297|||||Yes|Member, phase|Formal|Unknown or process pending|Briefly described|Tabberabbera Formation|17618|||Early Devonian||||Early Devonian|||||||No|33326|||||||Mudstone||||N|
Dead Cattle Gully Ignimbrite|21630|||||Yes|Formation, beds|Formal|Resvd name published|Fully described|Mount Dawson Subgroup|22409|||Early Devonian||||Ludlow|||||700||No|43206||Orth K.|20/SEP/89|||Murrindal area.|Dark grey to black feldspar-rich ignimbrite.||||N|
Dealba Sandstone Member|74735|||||Yes|Member, phase|Informal|Variation of published name|Defined|Mount Ida Formation|27504|||Early Devonian||||Early Devonian|||||700||No|60599|60599|||||Corresponds to Pentamerus Beds (Thomas 1937). See also the abbreviated form, Dealba Member.|Well-sorted, thickly bedded quartzite, weathering into sugary textured rock; predominantly fine- to medium-grained sandstone.||||N|
Deborah Back Sandstone|39642|||||Yes|Formation, beds|Formal|Other new published name|Mentioned||||||||||||||||No|24088|||||||Sandstone||||N|
Deddick Rhyodacite|5313|Deddick Rhyodacites|5314|||Yes|Formation, beds|Formal|Variation of published name|Described|Snowy River Volcanic Group|28138|||Early Devonian||||Early Devonian|||||||No|33606||||||Established by Ringwood, 1955. Described. Superseded by Deddick Lava, but name now reinstated [2011]|Rhyodacite|igneous felsic volcanic|||Y|
Dederang Granite|69408|||||Yes|Formation, beds|Formal|Resvd name published|Fully described|||||Early Devonian||||Silurian|||||||No|61164||VandenBerg, F. for GSV|01/JUL/05|VandenBerg, F.|01/JUL/05|TAWONGA 1:50 000. Geological Survey of Victoria map code: G169. Age updated from GSV data (HG, Dec 2005). Originally mapped as part of Kergunyah Adamellite.|Muscovite-biotite granite: grey; equigranular; medium grained; much of it is foliated and mylonitized by the Kiewa Fault.|igneous felsic intrusive|||Y|
Deenicull Schist|37541|||||Yes|Formation, beds|Formal|Other new published name|Described|Moornambool Metamorphic Complex|37578|||Cambrian||||Cambrian|||||||No|61187||||||Of Moornambool Metamorphic Complex.|Quart-chlorite (+/-tremolite+/-actinolite+/-biotite) schist; strongly schistose; polydeformed; numerous thin quartz veins|metasedimentary siliciclastic|||N|
Deep Creek Siltstone|5327|Deep Creek Beds|5321|||Yes|Formation, beds|Formal|Variation of published name|Defined|Murrindindi Supergroup|35522|||Wenlock||||Llandovery|||||800|VIC|No|33604|42826|||||Formerly considered part of Keilor Group/Jackson Creek Group.Basal unit of Murrindindi Supergroup [2003].|Siltstone.||||N|
Deep Creek Siltstone, Costerfield Siltstone|37692|||||Yes|Subgroup|Informal|Variation of published name|Not recorded|||||Wenlock|||biozone|Bolindian|||biozone||||No|||||||Lithology referring to informal grouping of units to be used for Victoria 1:1million geological map, National Maps Project. Includes Deep Creek and Costerfield Siltstones (nee Formations).|Marine mudstone, minor sandstone|sedimentary siliciclastic|||N|
Deer Park basalt|72942|||||Yes|Formation, beds|Informal|Other new published name|Mentioned||||||||||||||||No|61186||||||Informal name for Victorian dimension stone. Probably named for the quarry locality.|||||N|
Delatite Group|21636|||||Yes|Group, Suite|Formal|Resvd name published|Described|Avon Supergroup|35960|||Late Devonian||||Late Devonian|||||||No|44187||VandenBerg, A.H.M.|07/SEP/94||||Fluvial conglomerate, sandstone, red mudstone, subaerial ignimbrite.|sedimentary siliciclastic|||N|
Delburn sandstones|5348|||||Yes|Formation, beds|Informal|Variation of published name|Mentioned||||||||||||||||No|42827|||||||Sandstone||||N|
Delegate River Mudstone|5352|||||Yes|Formation, beds|Formal|Unknown or process pending|Defined|Bredbo Group|21321|||Ludlow||||Late Silurian|||||220||No|32671|22815|||||Not related to Delegate Adamellite, Suite or Supersuite.|Fossiliferous mudstone, calcareous shale and limestone|argillaceous detrital sediment|sedimentary carbonate||N|
Dellicknora Granite|24913|Dellicknora Adamellite|23542|||Yes|Formation, beds|Informal|Variation of published name|Briefly described|||Dalgety Suite|5143|Silurian||||Silurian|||||||No|42726||||||Briefly described. Age and lithology updated from GSV data (HG, Dec 2005). GSV Code: G70 |S-type cordierite-biotite monzogranite|igneous felsic intrusive|||Y|
Demon Ridge Andesite Porphyry|37523|||||Yes|Formation, beds|Formal|Resvd name published|Described|||||Late Devonian||||Early Devonian|||||||No|61174||Vandenberg, A.H.M.|20/SEP/02|||Used on the BUFFALO 1:100 000 sheet and report and associated 1:50 000 sheets. Geological Survey of Victoria map code: G190. Age and lithology updated from GSV data (HG, Dec 2005).|Andesite porphyry: abundant phenocrysts of hornblende, glomerocrysts of plagioclase, rare quartz in a fine-grained recrystallised granoblastic groundmass of biotite, feldspar and quartz; hornblende partly replaced by actinolite and biotite ||||Y|
Demons Bluff Group|36796|Demons Bluff Formation|5362|||Yes|Group, Suite|Formal|Variation of published name|Described|||||Oligocene||||Eocene|||||||No|23778||||||Defined as Demons Bluff Formation in 1955 (Raggatt and Crespin). Renamed Demons Bluff Group by Trupp et al.in 1994. Also a Tasmanian unit - in Bass Strait.|Marine carbonaceous silty clay, basaltic slump deposits|argillaceous detrital sediment|||N|
Den Hills Formation|41196|||||Yes|Formation, beds|Formal|Variation of published name|Defined|Coleraine Volcanic Group|41194|||Middle Jurassic|156|2|isotopic, K/Ar|Middle Jurassic|163|3|isotopic, K/Ar||100||No|50160|50154||||||Domes and laccoliths: trachyte, phonolite and microsyenite; cream to dark grey equigranular to sanidine-phyric. Lava flows: trachyte, phonolite; cream to dark grey, fine grained; common flow foliation.|igneous felsic volcanic|igneous foid-bearing volcanic||N|
Denicull Formation|35340|||||Yes|Formation, beds|Informal|Other new published name|Briefly described|Loddon River Group|35339||||||||||||||No|24105||||||Unit created by Hughes, Carey & Kotsonis (1999) in Regolith '98 [to be indexed soon]. It is equivalent to Calivil Formation, but in Ararat area.|||||N|
Dennington Sand|5377|Dennington Aeolianite|5376|||Yes|Formation, beds|Formal|Unknown or process pending|Described|||||Quaternary||||Quaternary|||||||No|31004|||||||Aeolian sand||||N|
Dergholm Granite|27389|Dergholm granite|5389|||Yes|Formation, beds|Formal|Unknown or process pending|Defined|||||Late Ordovician|450|||Early Ordovician|485|5|isotopic, K/Ar||||No|30928|50154|||||Intrudes the Nangeela Formation, Ferres Creek Tonalite & Truro Volcanics. Age and lithology updated from GSV data (HG, Dec 2005). GSV Code: 424|Magnetic to non-magnetic, pink, medium to coarse grained, biotite granite: massive, equigranular to weakly porphyritic in alkali feldspar; accessory magnetite and fluorite|igneous felsic intrusive|||Y|A-type
Derndang Granite|30530|||||Yes|Formation, beds|Formal|Resvd name published|Described|||||Early Devonian||||Early Devonian|||||||No|22878||Simpson C.|03/OCT/96|||Craigie 1:100 000 sheet area. Age and lithology updated from GSV data (HG, Dec 2005). GSV Code: G17|Very highly magnetic, pink, medium grained, massive, leucocratic, K-feldspar rich, minor biotite granite|igneous felsic intrusive|||Y|
Detarka Ignimbrite|24916|||||Yes|Formation, beds|Formal|Other new published name|Fully described|Little River Subgroup|22204|||Lochkovian|395|||Lochkovian|410||||120||No|41585||||||Murrindal area.|Fine grained mainly feldspathic ignimbrite, dark green but may vary in colour.||||N|
Deutgam Silt|23545|||||Yes|Formation, beds|Formal|Other new published name|Described|||||Neogene||||Neogene|||||||No|37385||VandenBerg, A.H.M.|16/APR/71||||Reddish-brown, poorly-bedded silty and sandy clay with minor sand and gravel.|regolith|||N|
Devils Creek Diorite|35514|||||Yes|Formation, beds|Reserved|Reserved|Reserved||||||||||||||||No|||VandenBerg A.H. M.|22/MAY/00|||Mount Buffalo 1:100 000 sheet area.|Diorite||||Y|
Devils Den Conglomerate|29205|||||Yes|Formation, beds|Formal|Resvd name published|Defined|Snowy River Volcanic Group|28138|||Early Devonian|395|||Early Devonian|410||||500||No|41585|23615|VandenBerg, A.H.M.|29/JAN/88|||Murrindal area.|Fluvial conglomerate, sandstone, breccia, siltstone.|sedimentary siliciclastic|||N|
Devils Plain Siltstone Member|74895|||||Yes|Member, phase|Formal|Variation of published name|Briefly described|Snowy Plains Formation|17054|||Neogene||||Neogene|||||||No|64606|||||||Mudstone, minor sandstone: alluvial deposits.||||N|
Devonian felsic volcanics 76550|76550|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Early Carboniferous|355|||Late Devonian|375||||||No|||||||Unnamed unit used in the 1:2.5 million scale Geology of Australia dataset|Mainly felsic volcanics, including lavas and tuffs. Association may include volcaniclastic rocks.|igneous felsic volcanic|||N|
