Stratigraphic Name | Stratno |  Previous Name  |Previous Name Stratno| Replacement Name | Replacement Name Stratno |Is Current | Rank | Status | Category | Usage | Parent Name | Parent Stratno | Chemical Parent Name | Chemical Parent Stratno | Top Minimum Age Name | Top Minimum Age (Ma) | Top Minimum Age Error (Ma)| Top Minimum Age Method | Base Maximum Age Name | Base Maximum Age (Ma) | Base Maximum Age Error (Ma) | Base Maximum Age Method | Minimum Thickness (m) | Maximum Thickness (m) | Type Section State | Definition Card | First ref as on form | Def ref as on form | Reserved by | Resdate | Approved by | Approved date |General Comments | Lithology Description | Primary Lithology Group | Secondary Lithology Group | Tectonic Setting | Intrusive | Granite Type
Esaw Monzogranite|21754|||||Yes|Formation, beds|Formal|Resvd name published|Described|||Sophie Downs Suite|41468|Orosirian|1910|||Orosirian|1910||||||No|44231||Griffin T.J. & Tyler I.M.|09/DEC/92|||East Kimberley Region. Kimberley Province. Age: c.1910Ma.|Partly recrystallised garnet muscovite granite|igneous felsic intrusive|||Y|
Esko Bed|77579|||||Yes|Bed|Informal|Other new published name|Briefly described|Virgin Hills Formation|19137|||Frasnian||||Frasnian|||||||No|66127||||||Includes trilobites and ammonoids.|A white to yellowish-grey scutelluid marker bed|sedimentary|||N|
Esperance Supersuite|78596|Esperance Granite|30533|||Yes|Supergroup|Formal|Variation of published name|Described|||||Stenian||||Stenian|1138|38|isotopic, U/Pb-Pb/Pb ion probe||||No|65487||||||Age ~1140 Ma. Spatial extend not well-constrained. Presently (2009) confined to Nornalup Zone.|Weakly to moderately deformed and recrystallised granite; even grained or porphyritic|igneous felsic intrusive|||Y|
Estaughs Formation|6283|||||Yes|Formation, beds|Formal|Unknown or process pending|Described|Mount House Group|12803|||Neoproterozoic||||Neoproterozoic|||||||No|44366|||||||Purple to grey fine to medium grained micaceous sandstone interbedded with green siltstone, with tabular cross-bedded blocky white orthoquartzite at the top|sedimentary siliciclastic|argillaceous detrital sediment||N|
Eucla Group|6345|Eucla group|6347|||Yes|Group, Suite|Formal|Unknown or process pending|Fully described|||||Miocene||||Miocene|||||||No|34232|||||||Marine clastics and carbonates deposited offshore||||N|
Eundynie Group|6368|||||Yes|Group, Suite|Formal|Other new published name|Fully described|||||Late Eocene|36|||Middle Eocene|51.5||||||No|32648|||||||Limestone, siliciclastic rocks (locally spongolitic, bituminous, calcareous, or bioclastic), sandstone.|sedimentary carbonate|sedimentary siliciclastic||N|
Eurada Gneiss|31770|||||Yes|Formation, beds|Formal|Other new published name|Described|||||Archean|3400|||Archean|3500||||||No|43835|||||||Monzogranitic to tonalitic gneiss with inclusions of Meeberrie Gneiss and Dugel Gneiss.|high grade metamorphic rock|igneous felsic intrusive||N|
Eureka Dolerite|21760|||||Yes|Formation, beds|Formal|Resvd name published|Briefly described||||||||||||||200||No|42969||Clout J.M.F., Cleghorn J.H., Eaton P.C.|15/MAR/89|||This unit appears in Clout et al., 1990. Geology of the Kalgoorlie Gold Field. In: Geology of the Mineral deposits of Australia and Papua New Guinea. Ed: F.E.Hughes. The Australian Institute of Mining and Metallurgy. See text page 412, in Volume 1. It is hoped that this article will be indexed in the near future [GO'C 2/10/2013].|A sill - similar in composition to, and spatially associated with, the high Fe tholeiitic portion of Paringa Basalt.|igneous mafic intrusive|||Y|
Euro Basalt|27151|||||Yes|Formation, beds|Formal|Other new published name|Defined|Kelly Group|69691|||Paleoarchean|3325|||Paleoarchean|3350|||5000|9400|WA|No|31309|31309|||||Reassigned to new subgroup of Warrawoona Group - Kelly Subgroup because this thick basaltic formation marks the beginning of a new volcanic event.  Previously this was included as the top unit of Salgash Subgroup in the lower section of the group.  Thickness on NORTH SHAW sheet : 9.4km.  Kelly Subgroup now upgraded to Kelly Group of Pilbara Supergroup (by GSWA).|Basalt, chert, dolerite, komatiitic basalt, komatiite, amphibolite, basaltic fragmental rock, gabbro, ultramafic to mafic schist, carbonate rock, felsic tuff, shale, sandstone, quartzite, metapyroxenite, serpentinite|igneous mafic volcanic|sedimentary non-carbonate chemical or biochemical||N|
Ewington Coal Measures|6435|Ewington Member|6436|||Yes|Formation, beds|Formal|Variation of published name|Defined|Collie Group|4345|||Kungurian||||Sakmarian|||||||No|42711|42711|||||(Le Blanc Smith, 1993). Described as Collie Subbasin, Southern Perth Basin (2008)||organic-rich rock|||N|
Exmouth Sandstone|6446|||||Yes|Formation, beds|Formal|Unknown or process pending|Fully described|||||Holocene||||Late Pliocene|||||12||No|44959|||||||Sandstone, cross-bedded quartzose calcarenite, minor pebble conglomerate.|sedimentary siliciclastic|sedimentary carbonate||N|
Express Bore diorite|72619|||||Yes|Formation, beds|Informal|Other new published name|Briefly described||||||||||||||||No|||||||Informal name for Eastern Goldfields Province data (HG 09/2006)|||||Y|
Fair Adelaide Syenogranite|6467|Fair Adelaide Granite|23586|||Yes|Formation, beds|Formal|Resvd name published|Briefly described|||||Archean||||Archean|||||||No|41786|||||||Medium-grained, equigranular and massive syenite.|igneous felsic intrusive|||Y|
Fairfield Group|6483|Fairfield Formation|26545|||Yes|Group, Suite|Formal|Variation of published name|Defined|||||Tournaisian|347|||Famennian|||||900|WA|Yes|46794|45143|Druce E.C., Radke B.M.|13/APR/76|WA SNSC|13/MAY/76|1976 redefinition of Fairfield Beds.|Fossiliferous limestone, shale, siltstone, sandstone, dolomite; shallow marine deposits.|sedimentary carbonate|argillaceous detrital sediment||N|
Fargoo Tillite|25905|||||Yes|Formation, beds|Formal|Other new published name|Defined|Duerdin Group|5760|||Cryogenian||||Cryogenian|||||100|WA|No|44317|45047|||||Defn on Tech File SE/52-6.   Correlated with Olympic Formation. Possibly equivalent to [other?] diamictite of the Duerdin Group.|Diamictite, tillite, abundant dolostone clasts, dolomite, conglomerate|sedimentary siliciclastic|||N|
Farrel Quartzite|70125|||||Yes|Formation, beds|Formal|Resvd name published|Defined|Gorge Creek Group|27160|||Mesoarchean|2940|||Mesoarchean|3200||||1000||No|63441|63441|Van Kranendonk, M. (GSWA)|09/MAR/06|Hocking, R.|03/MAY/06|Previously assigned to Corboy Fm. (now part of Soanesville Gp. overlying this group). Named for Farrel Well, COONGAN 1:100 000 sheet. For widespread quartzite at base of the 3.0Ga Gorge Creek Group. Age: <c.3200Ma and >c.2940Ma. Within De Grey Supergroup.|Dominantly weakly metamorphosed quartz-rich sandstone, with common cross-bedding and local ripples; local outcrops of basal polymictic boulder to pebble conglomerate.|quartz-rich arenite to rudite|||N|
Faure Formation|31386|||||Yes|Formation, beds|Formal|Other new published name|Defined|||||Middle Devonian||||Early Devonian|||||150|WA|No|43566||||||See also Iasky and Mory (1999). GSWA Report 69 p10-11, and Gorter et al (1994) WABS p569-588. The rocks that form this unit were previously considered to be in the topmost Dirk Hartog Formation and the basal Kopke Sandstone of Hocking (1987). The base of the unit is a type 1 sequence boundary. Upper boundary not well controlled.|Reddish silty sandstones, siltstones and claystones. Angular carbonate clasts (probably reworked from top of underlying Ajana Formation).|sedimentary siliciclastic|sedimentary carbonate||N|
Federal Dolerite|21775|||||Yes|Formation, beds|Formal|Resvd name published|Briefly described||||||||||||||||No|23926||Clout J.M.F., Cleghorn J.H., Eaton P.C.|15/MAR/89|||This unit appears in Clout et al., 1990. Geology of the Kalgoorlie Gold Field. In: Geology of the Mineral deposits of Australia and Papua New Guinea. Ed: F.E.Hughes. The Australian Institute of Mining and Metallurgy. See text page 412, in Volume 1. It is hoped that this article will be indexed in the near future [GO'C 2/10/2013].
|||||Y|
Fenelon Formation|6577|||||Yes|Formation, beds|Formal|Other new published name|Briefly described|Bathurst Island Group|1249|||Late Cretaceous|77|||Late Cretaceous|82||||||No|42053|||||||Calcareous claystone, marl.|argillaceous detrital sediment|sedimentary carbonate||N|
Ferro Gully Shale|24978|||||Yes|Formation, beds|Formal|Unknown or process pending|Mentioned||||||||||||||||No|33687|||||||||||N|
Fields Find Group|23590|||||Yes|Group, Suite|Formal|Unknown or process pending|Mentioned||||||||||||||||No|41066||Baxter, J.L.|10/FEB/81||||||||N|
Fifty Mile Tank Gneiss|26551|||||Yes|Formation, beds|Formal|Other new published name|Described|||||Archean||||Archean|2664|5|isotopic, U/Pb-Pb/Pb ion probe||||No|42724||||||See also misspelling 50-mile Tank Gneiss.|Quartzofeldspathic gneiss, minor monzogranite, mafic to ultramafic enclaves and deformed pegmatite veins common; high-Ca group.|high grade metamorphic rock|meta-igneous mafic||N|
Fig Tree Gneiss|39513|||||Yes|Formation, beds|Formal|Resvd name published|Defined|||Tambina Supersuite|68742|Paleoarchean|3416|13||Paleoarchean|3448|8||||WA|No|65726||Williams, I.|23/OCT/03||||Banded tonalite, granodiorite, and local trondhjemite, monzogranite and syenogranite, gneiss and migmatite.|high grade metamorphic rock|||Y|
Fingoon Quartzite|21787|||||Yes|Formation, beds|Formal|Resvd name published|Described|Rudall Complex|26880|||Statherian||||Statherian|1790||||1500||No|43348||Bagas L., Hickman A.|10/MAR/93|||To be used in the Rudall 1:250 000 sheet area.|Massive or layered micaceous quartzite with local quartz-muscovite schist and psammitic gneiss|metasedimentary siliciclastic|||N|
Finlay Range Gabbro|6664|||||Yes|Formation, beds|Formal|Unknown or process pending|Mentioned||||||||||||||||No|30389||||||See also informal Finlay intrusion.|||||Y|
Finlayson Member|31761|Finlayson Sandstone Member|29995|||Yes|Member, phase|Formal|Variation of published name|Redefined|Juderina Formation|9050|||Paleoproterozoic|2173|64|inferred, overlying unit|Paleoproterozoic|||||100||No|62353|65419|||||Supersedes Finlayson Sandstone Member (redefined 1993). Renamed the Finlayson Member (Occhipinti et al. 1997) because of its heterolithic nature.|Off-white silica-cemented rippled mature thinly to thickly bedded quartz sandstone and quartz siltstone with local brown diagenetic spots; local chert breccia. Quartz arenite.|sedimentary siliciclastic|argillaceous detrital sediment||N|
Fish Hole Dolerite|6681|||||Yes|Formation, beds|Formal|Unknown or process pending|Described|||||Paleoproterozoic||||Paleoproterozoic|||||||No|44317||||||Defn on Tech File SE/52-5.|Dolerite||||Y|
Fishburn Formation|75076|Mount Goodwin Formation, Upper|74058|||Yes|Formation, beds|Reserved|Reserved|Reserved|Mount Goodwin Subgroup|75073|||Early Triassic||||Early Triassic|||||||No|||Gorter, J.D. (Eni Australia), Nicoll, R.S. (GA)|19/MAR/09|||Intended to supersede the Upper Mount Goodwin Formation of Gorter (1998). Of Mount Goodwin Subgroup (Gorter, Nicoll, et al. in prep. Mar2009).|Grey and green claystones with minor siltstone and sandstone|sedimentary siliciclastic|||N|
Fisher Basalt|38799|||||Yes|Formation, beds|Formal|Variation of published name|Mentioned||||||||||||||||No|23926|||||||||||N|
Fishery Hill Lamproite|6692|Fishery Hill lamproite|6693|||Yes|Formation, beds|Formal|Other new published name|Mentioned||||||||||||||||No|41158|||||||||||Y|
Fitzgerald Member|35858|||||Yes|Member, phase|Formal|Unknown or process pending|Fully described|Pallinup Formation|14796|||Late Eocene||||Late Eocene|||||||No|23331|||||||Sediments||||N|
Fitzgerald Peaks Syenite|6696|Fitzgerald Peaks granitoids|6697|||Yes|Formation, beds|Formal|Other new published name|Fully described|||||Paleoproterozoic||||Paleoproterozoic|2350||||||No|35707|||||||||||Y|
Fitzmaurice Group|6698|||||Yes|Group, Suite|Formal|Other new published name|Fully described|||||Mesoproterozoic|1150|||Mesoproterozoic|1250||||3500||No|32309||||||Fitzmaurice Mobile Zone. Wingate Mtns 1:100 000 sheet area. Thickness: >3500m. Age: ~1200Ma.  See also Fitzmaurice group.|Sandstone, siltstone, shale, minor grit and conglomerate.|sedimentary siliciclastic|||N|
Fitzroy Volcanics|26555|Fitzroy Lamproite|6703|||Yes|Formation, beds|Formal|Variation of published name|Described|||||Miocene||||Miocene|||||45||No|42710||||||See also Fitzroy Lamproite. Small plugs, <100 m to 1.8 km across; several, known as the Ellendale Vents, are diamondiferous.|Leucite lamproite, olivine lamproite, lapilli and chaotic tuffs|igneous lamproites|igneous volcanic||N|
Flacourt Formation|27407|||||Yes|Formation, beds|Formal|Unknown or process pending|Fully described|Barrow Group|1209|||Valanginian||||Berriasian|||||||No|37689|||||||||||N|
Flag Sandstone|25909|||||Yes|Formation, beds|Formal|Other new published name|Defined|Barrow Group|1209|||Valanginian||||Berriasian||||||WA|No|41170|41751||||||||||N|
Flaggy Member|28555|||||Yes|Member, phase|Formal|Variation of published name|Briefly described||||||||||||||||No|42080|||||||||||N|
Flamingo Group|6726|Flamingo Shale|6730|||Yes|Group, Suite|Formal|Resvd name published|Fully described|||||Berriasian|136||biozone|Callovian|150||biozone||1230||No|41459||||||Reserved as Flamingo Shale Member. Age from Arafura Basin data.|Shale, siltstone, sandstone, sandy limestone, glauconitic sandstone, pyritic sandstone.|sedimentary siliciclastic|||N|
Flat Rock Formation|27155|||||Yes|Formation, beds|Formal|Other new published name|Defined|Albert Edward Group|24651|||Ediacaran||||Ediacaran|||||300|WA|No|44324|45047||||||Glacigenic purple micaceous shale and siltstone with interbedded fine to coarse and pebbly sublithic sandstone and dolomitic sandstone|sedimentary siliciclastic|||N|
Flat Rocks Tonalite|68675|||||Yes|Formation, beds|Formal|Resvd name published|Defined|||Mount Billroth Supersuite|68670|Archean|3164|4||Archean|3166||||||No|63372|63441|Van Kranendonk, M  (GSWA)|04/APR/05|Hocking, R.|03/MAY/06|To be used on the Mount Billroth mapsheet; nearest town is Dampier.  Ages: 3166Ma and 3164+/-4Ma.|Biotite-bearing tonalite; strongly foliated; locally interleaved with abundant massive to weakly foliated, K-feldspar porphyritic monzogranite.|igneous felsic intrusive|||N|
Fleece Pool Gabbro|75708|||||Yes|Formation, beds|Formal|Other new published name|Briefly described|||Yalgowra Suite|74829||2735|5|isotopic, U/Pb-Pb/Pb ion probe||||||||No|66195||Ivanic, T. (GSWA)|10/MAY/10|||Gabbro sill 500m thick with a harrisitic leucogabbro chilled top contact. Cue 1:100k sheet area 2443. To be published = AJES article on mafic-ultramafic intrusions of Youanmi Terrane, publication in 2010/11|Gabbro sill 500m thick with a harrisitic leucogabbro chilled top contact|igneous mafic intrusive|||Y|
Fletcher Creek Granite|35835|Fletcher Creek Monzogranite|31886|||Yes|Formation, beds|Formal|Variation of published name|Briefly described|Tickalara Metamorphics|18130|Dougalls Suite|24927|Orosirian||||Orosirian|1850|2|||||No|23568|||||||Foliated and metamorphosed leucocratic biotite-muscovite(-garnet-magnetite) monzogranite; inclusions of amphibolite and country rock|igneous felsic intrusive|||Y|
Flores Member|23595|||||Yes|Member, phase|Formal|Resvd name published|Fully described|||||Valanginian||||Valanginian|||||||No|42598||Hocking R.M.|21/JUN/89||||||||N|
Fly Dam Formation|75624|Greenland Formation|75623|||Yes|Formation, beds|Formal|Resvd name published|Briefly described|||||Mesoproterozoic||||Mesoproterozoic|1535|26|isotopic, U/Pb-Pb/Pb ion probe||||No|||Spaggiari, C. (GSWA)|11/MAR/10|||Zanthus 1:250k sheet SH51-15 , ?Zanthus 1:100k sheet 3635.  Interbedded semipelitic and psammitic gneiss.  To be published = 2010 WA state map 1:500k layer. Published GSWA Record 2011/23 p17 [to be indexed ASAP]. Maximum depositional age|Amphibolite- to granulite-facies interlayered psammitic  to semipelitic gneisses,which appear to be the metamorphosed equivalents of
interbedded sandstones and mudstones|metasedimentary siliciclastic|||N|
Flying Foam Suite|69014|||||Yes|Group, Suite|Formal|Resvd name published|Briefly described|||||Archean||||Archean|2724||||||No|64174||Hickman, A.|23/MAY/05|||For use on the DAMPIER sheet. Includes the Gidley Granophyre.  Age: c.2724Ma.|||||Y|
Foal Creek intrusion|78621|Foal Creek Intrusion|31901|||Yes|Formation, beds|Informal|Variation of published name|Briefly described|||Springvale Suite|78622|Paleoproterozoic||||Paleoproterozoic|||||||No|69099||||||Grouped as Springvale, Wilagee, and Foal Creek intrusions, with a single lith description in 500k_geologyp08_lut.csv. Informal unit of Springvale Suite [advice from GSWA Dec 2013]|layered mafic-ultramafic intrusions; peridotite, troctolite, gabbro, olivine gabbro, olivine gabbronorite, gabbronorite, leucogabbro, and anorthosite; minor chromitite layers.|igneous mafic intrusive|igneous ultramafic intrusive||Y|
Ford Run Plateau Dolerite Basalt|6803|||||Yes|Formation, beds|Formal|Unknown or process pending|Mentioned||||||||||||||||No|30440|||||||||||Y|
Forest Belle Gabbro|40473|Forest Belle|21808|||Yes|Formation, beds|Formal|Resvd name published|Briefly described|||||Archean||||Archean|||||||No|50076||||||Reserved as Forest Belle by Rattenbury (1992) for the Ballard Sheet .  Not known if published by originator.  In the Yilgarn Craton.|Coarse-grained gabbro with clinopyroxene olkocrysts; metamorphosed.|igneous mafic intrusive|||Y|
