Stratigraphic Name | Stratno |  Previous Name  |Previous Name Stratno| Replacement Name | Replacement Name Stratno |Is Current | Rank | Status | Category | Usage | Parent Name | Parent Stratno | Chemical Parent Name | Chemical Parent Stratno | Top Minimum Age Name | Top Minimum Age (Ma) | Top Minimum Age Error (Ma)| Top Minimum Age Method | Base Maximum Age Name | Base Maximum Age (Ma) | Base Maximum Age Error (Ma) | Base Maximum Age Method | Minimum Thickness (m) | Maximum Thickness (m) | Type Section State | Definition Card | First ref as on form | Def ref as on form | Reserved by | Resdate | Approved by | Approved date |General Comments | Lithology Description | Primary Lithology Group | Secondary Lithology Group | Tectonic Setting | Intrusive | Granite Type
Dumbudgery Creek Granodiorite|27393|||||Yes|Formation, beds|Formal|Variation of published name|Described|||Dumbudgery Creek Suite|73891|Early Permian|249|||Early Permian|257||||||No|29988||||||Formerly of the Clarence River Plutonic Suite.|Medium- to coarse-grained, hornblende-rich granodiorite; tonalite and leucotonalitic phases, some with intermediate to basic encalves; includes porphyritic gabbroic rock and diorite phases.|igneous felsic intrusive|||Y|I-type
Dumbudgery Creek Suite|73891|||||Yes|Group, Suite|Reserved|Reserved|Unpublished|||Clarence River Supersuite|36112||||||||||||No|||Champion, Blevin and Bultitude|15/NOV/07|||Ref: Champion, Blevin and Bultitude, pers.comm., Nov.2007.||igneous intrusive|||Y|
Dummy Creek Conglomerate|25886|||||Yes|Formation, beds|Formal|Other new published name|Defined|Wandsworth Volcanic Group|29113|||Late Permian||||Early Permian||||||NSW|No|34026|34350||||||Lithic conglomerate, coarse sandstone, massive mudstone.|sedimentary siliciclastic|||N|
Duncans Creek Suite|39092|||||Yes|Group, Suite|Formal|Variation of published name|Briefly described|||Clarence River Supersuite|36112||||||||||||No|23799||||||Ref: Champion, Blevin and Bultitude, pers.comm., Nov.2007. Of Shaw and Flood (1981), and Bryant and others (1997).|||||Y|
Duncans Creek Trondhjemite|5803|||||Yes|Formation, beds|Formal|Other new published name|Briefly described|||Duncans Creek Suite|39092|Kazanian||||Kungurian|||||||No|30911||||||Previously of the Nundle Plutonic Suite.  Early Palaeozoic in age. Source: DMR NAND04 Nandewar Geology Integration and Upgrade project 18 Nov 2003.|Trondhjemite.|igneous felsic intrusive|||Y|I-type
Dunchurch Formation|5806|||||Yes|Formation, beds|Formal|Other new published name|Defined|Crudine Group|4970|||Early Devonian|411|4||Late Silurian|411|4|||1800|NSW|Yes|29903||Gemuts I.|14/SEP/72|||In Bathurst 1:250 000 sheet area.  First included in the Burraga Beds (now Burraga Group). Includes an unnamed metadacite unit. Age: 411 +/- 4Ma (SHRIMP U/Pb zircon). Approved - copied from xerox sent by NSW Stratigraphic Nomenclature Sub-Committee.|Dark grey, very thickly bedded, massive to normal graded, fine-grained to pebbly, crystal-rich, dacitic to andesitic volcaniclastic sandstone, interbedded grey siltstone and shale.||||N|
Dundee Rhyodacite|5829|Dundee Ignimbrite|5825|||Yes|Formation, beds|Formal|Other new published name|Fully described|Wandsworth Volcanic Group|29113|Dundee Suite|74026|Early Triassic|246||isotopic, Rb/Sr|Late Permian|257.6|.5|isotopic, U/Pb-Pb/Pb ion probe||2000||No|33476||||||Min Age: Early Triassic, Max Age: Late Permian; NSW Geol. Surv. U-Pb zircon sample submitted. pers. comm. Cec Murray, GSQ, 09-NOV-2005.  Intruded by the Stanthorpe Monzogranite. Formerly Dundee "Adamellite Porphyrite", and "Blue Granite".|Blue grey crystal rich ignimbritic rhyodacite; with crystals of quartz, plagioclase, biotite, hornblende, clinopyroxene, and minor K-feldspar and orthopyroxene.|igneous felsic volcanic|||N|I-type
Dundee Suite|74026|||||Yes|Group, Suite|Reserved|Reserved|Unpublished|||Dundee Supersuite|73899||||||||||||No|||Blevin, Bultitude & Champion|10/DEC/07|||Ref: Champion, Blevin and Bultitude, pers. comm., Nov. 2007.|||||Y|
Dundee Supersuite|73899|||||Yes|Supergroup|Reserved|Reserved|Unpublished||||||||||||||||No|||Blevin, Bultitude & Champion|19/NOV/07|||Ref: Champion, Blevin and Bultitude, pers.comm., Nov 2007.|||||Y|
Dundurrabin Granodiorite|24937|||||Yes|Formation, beds|Formal|Other new published name|Defined|||Dundurrabin Suite|73905|Permian||||Permian||||||NSW|Yes|31806|35264|Korsch R.J.|19/NOV/07|Hawke, J.|16/AUG/76|Formerly of Hillgrove Suite.  Now part of Herries Supersuite.|Biotite granodiorite, leucogranite, commonly foliated with blue quartz, and minor amphibole, garnet and graphite|igneous felsic intrusive|||Y|
Dundurrabin Suite|73905|||||Yes|Group, Suite|Reserved|Reserved|Unpublished|||Herries Supersuite|73827||||||||||||No|||Blevin, Bultitude & Champion|19/NOV/07|||Ref: Champion, Blevin and Bultitude, pers.comm., Nov 2007. This one-granite Suite may be dropped.|||||Y|
Dunedin Park Sand Member|5838|||||Yes|Member, phase|Formal|Unknown or process pending|Defined|Lake Victoria Sand|10073|||Holocene||||Holocene||||||NSW|Yes|30996|30996|||||Check for Defn Card.|||||N|
Dunedoo Formation|5840|||||Yes|Formation, beds|Formal|Unknown or process pending|Defined|||||Late Permian||||Late Permian|||||103||No|31326|23170||||||Consists of basal conglomerate overlain by whitish, coarse and fine-grained feldspathic sandstone and siltstone, shale, minor black carbonaceous shale and thin coal seams.||||N|
Dungarubba Clay|34758|||||Yes|Formation, beds|Formal|Other new published name|Mentioned|||||Quaternary||||Quaternary|||||||No|22893||||||Age: 250 000yrs Bp.|||||N|
Dungay Group|24256|||||Yes|Group, Suite|Formal|Resvd name published|Defined|||||||||||||||NSW|Yes|36961||H.J.Harrington|22/MAY/81|Russell, T.|13/JUL/81||||||N|
Dungeree Volcanics|5845|||||Yes|Formation, beds|Formal|Unknown or process pending|Defined|Tannabutta Group|30153|||Pridoli|415|9||Wenlock|419|9|||1000||No|43476|23170||||||Consist of greenish-grey almost aphanitic rhyolite and white altered rhyolite.; brecciation is common.|igneous felsic volcanic|||N|
Dunhill Bluff Limestone Member|24258|||||Yes|Member, phase|Formal|Resvd name published|Defined|Fossil Hill Limestone|6862|||Late Ordovician||||Late Ordovician||||||NSW|Yes|38219|38219|B.D.Webby|11/MAY/81|Russell, T.|12/FEB/82|Cliefden. Reserved in Central Register, BMR Canberra (Ref. 80/1569).|||||N|
Dunkeld Granite|5846|Dunkeld adamellite|5847|||Yes|Formation, beds|Formal|Other new published name|Fully described|||||Late Carboniferous|301||inferred, isotopic correlation|Early Carboniferous|340||inferred, isotopic correlation||||No|42726||||||Formal name not intended in 94/27659.|Coarse grained porphyritic felsic granite|igneous felsic intrusive|||Y|
Dunmoogin Formation|26531|||||Yes|Formation, beds|Formal|Unknown or process pending|Briefly described|Crudine Group|4970|||Devonian||||Devonian|||||500||No|43476|||||||In the Windeyer area this consists of laminated siltstone, minor sandstone beds in places.||||N|
Dunoon Dacite|24938|||||Yes|Formation, beds|Formal|Unknown or process pending|Defined|Hyandra Creek Group|8619|||Early Devonian||||Early Devonian|||||400||No|43476|23170||||||Dacite, rhyolite.||||N|
Dunskeig Granite|36473|||||Yes|Formation, beds|Formal|Other new published name|Described||||||||||||||||No|23550|||||||||||Y|
Dural Sandstone Member|77582|||||Yes|Member, phase|Reserved|Variation of reserved name|Reserved|Loddon Sandstone|34000|||Permian||||Permian|||||||No|||Greenfield, J. (GSNSW) after  Hill M.|14/JUN/12|||Sydney Basin.|Medium-grained lithic sandstone, minor siltstone and claystone, rare conglomerate|sedimentary siliciclastic|||N|
Durallie Road Formation|23566|||||Yes|Formation, beds|Formal|Unknown or process pending|Defined|Dewrang Group|24917|||Late Permian||||Early Permian|||||250||No|40872|44244|M.Lennox|20/MAR/85|||For use in the Stroud-Gloucester Trough|Basal pebbly conglomerate dominated by porphyritic felsic volcanic clasts; massive, thickly bedded lithic sst., mudstone.||||N|
Durandal Granite|30352|Durandal Adamellite|5871|||Yes|Formation, beds|Formal|Variation of published name|Fully described|||Bathurst Suite|31450|Carboniferous||||Carboniferous|||||||No|43641||||||Bathurst 1:250 000 sheet area. Supersedes Durandal Adamellite. See also misspelling - Duronal Granite.|Pink, biotite-poor granite|igneous felsic intrusive|||Y|
Duri Andesite Member|5873|||||Yes|Member, phase|Formal|Unknown or process pending|Mentioned||||||||||||||||No|32286|||||||||||N|
Durrallie Formation|38300|||||Yes|Formation, beds|Formal|Variation of published name|Briefly described|||||Late Permian||||Late Permian|||||||No|23623||||||Possibly misspelt - see Durallie Road Formation.|||||N|
Duval Adamellite|5879|||||Yes|Formation, beds|Formal|Unknown or process pending|Defined|||||Permian||||Permian||||||NSW|No|34026|34026||||||||||Y|
Duxford Member|5881|Duxford member|5882|||Yes|Member, phase|Formal|Unknown or process pending|Described|Namoi Formation|13721|||Early Carboniferous||||Early Carboniferous|||||||No|43407||||||Originally part of Martindale Mudstone (which was correlated with the Namoi Mudstone).|||||N|
Dyamberin beds|5883|Dyamberin Beds|25889|||Yes|Formation, beds|Informal|Variation of published name|Described|||||Permian||||Permian|||||||No|42866||||||See definition for Beds.|Lithic wacke, siltstone and mudstone, minor diamictite, and felsic volcanics.|sedimentary siliciclastic|||N|
Dynamite Tank Granodiorite|70522|||||Yes|Formation, beds|Formal|Resvd name published|Defined|||Tibooburra Suite|73401|Silurian|425.7|2.2||Silurian|425.7|2.2|isotopic, U/Pb-Pb/Pb ion probe||||No|66920|66623|Brown, R. (UNE/NSW Minerals)|01/JUN/06|||To be used on map sheet 9239; nearest town is Tibooburra. To be included in the newly reserved Tibooburra Suite.|Massive, medium-grained, quartz-feldspar-biotite-hornblende granodiorite with minor mafic enclaves; lesser massive, equigranular plagioclase-amphibole diorite with subordinate biotite, K-feldspar and quartz.|igneous felsic intrusive|||Y|
Dyrring Formation|5888|||||Yes|Formation, beds|Formal|Unknown or process pending|Mentioned||||||||||||||||No|32671|||||||||||N|
Eagleton Volcanics|5895|||||Yes|Formation, beds|Formal|Other new published name|Defined|Gilmore Volcanic Group|7238|||Visean|||inferred, lithostratigraphic correlation|Visean|||inferred, lithostratigraphic correlation||||No|44254|44254|||||Age from Gilmore Volcanic Group.|||||N|
East Lake Monzogranite|41055|East Lake Adamellite|5902|||Yes|Formation, beds|Formal|Variation of published name|Briefly described|||East Lake Suite|73913|Permian||||Permian|||||||No|24366||||||Formerly in the Hillgrove Suite; now in the East Lake Suite, of Hillgrove Supersuite.|Biotite monzogranite. Commonly foliated S-type biotite granitoids commonly with blue quartz, and minor amphibole, garnet and graphite|igneous felsic intrusive|||Y|S-type
East Lake Suite|73913|||||Yes|Group, Suite|Reserved|Reserved|Unpublished|||Hillgrove Supersuite|67847||||||||||||No|||Blevin, Bultitude & Champion|20/NOV/07|||Ref: Champion, Blevin and Bultitude, pers. comm., Nov. 2007.|||||Y|
East Maitland Coal Measures|5903|||||Yes|Formation, beds|Formal|Unknown or process pending|Mentioned||||||||||||||||No|43491|||||||||||N|
Easter Monday Formation|73552|Easter Monday beds|21727|||Yes|Formation, beds|Formal|Resvd name published|Defined|Warratta Group|73409|||Ordovician||||Cambrian|497|2.6|isotopic, Pb/Pb isochron age||||No|66921|66623|Gilmore, P. (GNSW), Greenfield, J. (GNSW)|25/JUN/07|||To replace the Easter Monday beds on new KOONENBERRY 1:500 000 map sheet. Definition states that this unit could be considered part of the Thomson Orogen. Age: 497 +/- 2.6 Ma, SHRIMP II, Greenfield 2010b (RefID 69002, 2010). Age derived from tuffaceous mudstones.(RefID 69001, 2008)|Phyllitic sandstone, metasiltstone, and siliciclastic metasandstone, minor conglomerate and calcareous sandstone; regionally metamorphosed to lower greenschist facies.|metasedimentary siliciclastic|||N|
Eastern Branch Member|5907|||||Yes|Member, phase|Formal|Unknown or process pending|Briefly described|Parrabel Beds|27218||||||||||||||No|40590|||||||||||N|
Eastern Limestone|5917|||||Yes|Formation, beds|Formal|Variation of published name|Mentioned||||||||||||||||No|41863|||||||||||N|
Eastons Arm Rhyolite Member|77633|Eastons Arm Rhyolite|37300|||Yes|Member, phase|Reserved|Variation of published name|Briefly described|Clifden Formation|4147|||Carboniferous||||Carboniferous|||||||No|||Greenfield, J. (GSNSW)|12/JUN/12|||Junior synonym of Peri Rhyolite Member?|Rhyolite and ignimbrite|igneous felsic volcanic|||N|
Eastwood Granite|36472|||||Yes|Formation, beds|Formal|Other new published name|Described||||||||||||||||No|23550|||||||||||Y|
Ebor Volcanic Complex|69440|Ebor volcanics|5939|||Yes|Group, Suite|Reserved|Reserved|Reserved|||||Cenozoic||||Cenozoic|||||||No|||Mark Dawson (NSWGS)|11/JUL/05|||Name from unpublished NSWGS GIS dataset, 2005|Basalt flows, minor basaltic volcaniclastics; basaltic vent and breccias; includes alkali dolerite, basaltic diatreme breccia|igneous mafic volcanic|||N|
Echo Hills Formation|69441|||||Yes|Formation, beds|Reserved|Reserved|Reserved|Manning Group|11186|||Kungurian||||Asselian|||||||No|||Mark Dawson (NSWGS)|11/JUL/05|||From unpublished NSWGS GIS dataset, 2005. Same unit as Echo Sandstones which is published (RefID: 61793). Uncertain which is in current use?|Siltstone and sandstone; conglomerate|sedimentary siliciclastic|||N|
Eckersley Formation|5944|||||Yes|Formation, beds|Formal|Other new published name|Described|Sydney Subgroup|17602|||Late Permian||||Late Permian|||||||No|34060|||||||||||N|
Edderton Coal Member|5949|||||Yes|Member, phase|Formal|Unknown or process pending|Fully described|Foybrook Formation|26561|||Late Permian||||Late Permian|||||||No|29942||||||Sydney Basin|Coal: dull thinly banded, minor bright bands, fusainous, minor calcite; carbonaceous shale, light brown waxy claystone|organic-rich rock|||N|
Edgeworth Tuff Member|5970|Fern Valley Tuff Member|6596|||Yes|Member, phase|Formal|Other new published name|Briefly described|Adamstown Formation|105|||Late Permian|||inferred, lithostratigraphic correlation|Late Permian|||inferred, lithostratigraphic correlation||||No|37083||||||Formerly of Highfields Formation, Cardiff Sub-Group/Adamstown Subgroup|||||N|
Edinboro Formation|29505|Edinboro|21730|||Yes|Formation, beds|Formal|Resvd name published|Fully described|Canangle Subgroup|3442|||Famennian||||Famennian|||||166||No|43642||C.Killick|08/AUG/84|||For use in Bathurst 1:250 000 sheet area. Originally reserved as Edinboro by Colin Killick in 1984. NLR 1991. Name revived by Lachlan NGMA Project.|Fine-grained arenite and red mudstone.||||N|
Edinglassie Coal Member|26532|||||Yes|Member, phase|Formal|Unknown or process pending|Described|Foybrook Formation|26561|||Late Permian||||Late Permian|||||||No|29942|||||||Dull & bright finely interbanded coal, fine fusainous traces and penny bands, minor calcite; light brown waxy claystone with carbonaceous plant fossil traces, carbonaceous shale|organic-rich rock|||N|
Edithvale Formation|39340|||||Yes|Formation, beds|Formal|Resvd name published|Defined|Cocoparra Group|4293|||Late Devonian||||Late Devonian||||||NSW|Yes|62405||Meakin, S.|10/OCT/03|||1:100 000 map sheet 8230. Thickness: >200m.|Poorly sorted pebbly sandstone, polymictic conglomerate, lithic sandstone, sandstone and siltstone; planar and trough corss bedded. No fossils.||||N|
Ednas Gneiss|24260|||||Yes|Formation, beds|Formal|Resvd name published|Defined|Willyama Supergroup|20135|||Paleoproterozoic||||Paleoproterozoic|1710||||2500|NSW|Yes|46598|42897|Stevens B.P.J.|10/JUN/86|NSW SNSC|27/FEB/91|Briefly described in Ref. GOLD1687,  p302. Within the Willyama Supergroup.|||||N|
Edols Conglomerate|24944|Edols Sandstone""|38915|||Yes|Formation, beds|Formal|Variation of published name|Fully described|Derriwong Group|5403|||Devonian||||Silurian|||||200||No|36066||||||Formerly considered to include the rocks now known as Manna Conglomerate (of the Ootha Group) by Scott (in Lyons and Wallace 1999).|Polymict conglomerate and massive medium-grained quartz and lithic sandstone||||N|
Efflux Siltstone Member|34598|||||Yes|Member, phase|Formal|Variation of published name|Described|Frome Hill Formation|6926|||Devonian||||Silurian|||||170||No|22842|||||||||||N|
Egan Peaks Monzogranite|76979|Egan Peaks Adamellite|21733|||Yes|Formation, beds|Reserved|Variation of published name|Reserved|||Jingo Creek Suite|31530|Early Devonian||||Late Silurian|||||||No|||Blevin, P. (GSNSW)|26/JUN/12|||Name updated to meet IUGS standards.|Biotite monzogranite|igneous felsic-intermediate intrusive|||Y|I-type
Egebek pegmatite|6004|||||Yes|Formation, beds|Informal|Unknown or process pending|Mentioned||||||||||||||||No|39652|||||||||||Y|
Eight Foot Six Inch Bed|35104|||||Yes|Bed|Formal|Other new published name|Mentioned|Victoria Tunnel coal seam|35119||||||||||||||No|23055||||||Newcastle Coal Measures.|||||N|
Einasleigh Metamorphics|6018|||||Yes|Formation, beds|Formal|Other new published name|Defined|Etheridge Group|6300|||Paleoproterozoic|1670||isotopic, U/Pb-Pb/Pb ion probe|Paleoproterozoic|1690||isotopic, U/Pb-Pb/Pb ion probe|||NSW|No|39027|45009|||||Deformed 1550-1560 Ma. Within the Etheridge Group. Intruded by Cobbold Dolerite, Dumbano Granite. Forsayth Subprovince, Etheridge Province (Geology of Queensland 2013, p61)|Biotite gneiss (grading locally into migmatite) hornblende to hornblende diopside gneiss, mica schist and quartzite; minor leucocratic quartzo-feldspathic gneiss and rare amphibolite with relict pillows;|high grade metamorphic rock|||N|
