Stratigraphic Name | Stratno |  Previous Name  |Previous Name Stratno| Replacement Name | Replacement Name Stratno |Is Current | Rank | Status | Category | Usage | Parent Name | Parent Stratno | Chemical Parent Name | Chemical Parent Stratno | Top Minimum Age Name | Top Minimum Age (Ma) | Top Minimum Age Error (Ma)| Top Minimum Age Method | Base Maximum Age Name | Base Maximum Age (Ma) | Base Maximum Age Error (Ma) | Base Maximum Age Method | Minimum Thickness (m) | Maximum Thickness (m) | Type Section State | Definition Card | First ref as on form | Def ref as on form | Reserved by | Resdate | Approved by | Approved date |General Comments | Lithology Description | Primary Lithology Group | Secondary Lithology Group | Tectonic Setting | Intrusive | Granite Type
Boondooma Igneous Complex - tonalite|42050|||||Yes|Subgroup|Informal|Variation of published name|Not recorded|Boondooma Igneous Complex|2259|||Early Triassic||||Late Permian|||||||No|||||||Informal grouping of units to be used on the Queensland 1:1 million geological map, National Maps Project.|Dark grey fine to coarse equiangular tonalite to diorite, granodiorite and minor granite|igneous felsic intrusive|||Y|
Boonmoo Volcanic Subgroup|27966|Boonmoo Subgroup|21294|||Yes|Subgroup|Formal|Resvd name published|Fully described|Featherbed Volcanic Group|6565|||Late Carboniferous|304|4||Late Carboniferous|306|3||||QLD|No|43151||||||Reserved as Boonmoo Subgroup. Comprises 11 named subunits.  Intruded by 12 named granites.|Dominantly rhyolitic to dacitic ignimbrite; some andesite; minor rhyolitic lava, airfall tuff and reworked volcaniclastic deposits.|igneous felsic volcanic|||N|
Boonoo Granite|73902|||||Yes|Formation, beds|Formal|Resvd name published|Described|||Boonoo Suite|73903|Early Triassic||||Late Permian|||||||No|63732||||||Boonoo Monzogranite (probably never published?) - "renamed Boonoo Granite on the GSQ 2007 map" - ref: Champion, Blevin and Bultitude, pers.comm., Nov 2007.  Within the Herries Supersuite.|Grey to pinkish grey, medium- to fine-grained, slightly to moderately porphyritic muscovite-titanite-biotite monzogranite; with scarce mafic inclusions to ~3cm.|igneous felsic intrusive|||Y|I-type
Boonoo Suite|73903|||||Yes|Group, Suite|Formal|Resvd name published|Briefly described|||Herries Supersuite|73827||||||||||||No|63748||||||Ref: Champion, Blevin and Bultitude, pers.comm., Nov 2007. This one-granite suite may be dropped.|||||Y|
Boorama Tank Gneiss|39860|||||Yes|Formation, beds|Formal|Variation of published name|Briefly described|||Williams Supersuite|30680|Calymmian||||Calymmian|1547|5|isotopic, U/Pb-Pb/Pb ion probe||||No|24254||||||Used in North-West Queensland mineral and energy province report 2011. Described as being part of  Williams Supersuite, Williams Igneous Event.|Medium-grained, weakly to strongly foliated gneissic granite|meta-igneous felsic intrusive|||Y|
Boori Igneous Complex|25802|||||Yes|Group, Suite|Formal|Unknown or process pending|Defined|||Tuckers Suite|38244|Early Permian||||Carboniferous||||||QLD|No|34409|48914||||||Granodiorite, monzogranite; minor tonalite, diorite, leucogranite|igneous felsic intrusive|||Y|
Boot Granite|36250|||||Yes|Formation, beds|Formal|Other new published name|Described|||Nettle Suite|28005|Late Carboniferous||||Late Carboniferous|||||||No|23513|||||||Fine-grained, granophyric biotite granite.|igneous felsic intrusive|||Y|I-type
Bootoo Creek Granite|70426|||||Yes|Formation, beds|Formal|Resvd name published|Briefly described|||||Early Permian||||Late Carboniferous|||||||No|68421||von Gnielinski, F. (GSQ)|11/MAY/06|||For the Bundaberg mapping project - Rosedale 1:100k sheet|Foliated pale pink porphyritic biotite granite and microgranite.|igneous felsic intrusive|||Y|
Bootooloo Gabbro|75667|||||Yes|Formation, beds|Reserved|Reserved|Reserved|||||Carboniferous||||Carboniferous|||||||No|||Bultitude, R.J.|17/MAR/10|||Located ~7 km south-west of Bowen, in the Bowen (8557) 1:100 000 Sheet area, Bowen 1:250 000 Sheet area ((SF55-03); named after the locality of Bootooloo and site of a railway siding of that name; thought to be most probably late Carboniferous.|Dark grey, fine to medium-grained, uneven-grained hornblende-olivine-two pyroxene gabbro to two pyroxene-hornblende gabbro|igneous mafic intrusive|||Y|
Booval Group|2296|||||Yes|Group, Suite|Formal|Other new published name|Fully described|||||Middle Eocene||||Late Paleocene|||||||No|44603||||||Includes the Silkstone and Redbank Plains Formations.  In the Brisbane region.|||||N|
Booyal Surface|37010|||||Yes|Formation, beds|Formal|Variation of published name|Described||||||||||||||||No|23251||||||Related to Booyal Granite?????|Characterised by duricrust (mainly ferricrete) soil profile.||||N|
Bora Creek Quartz Monzodiorite|41797|Bora Creek Granodiorite|33147|||Yes|Formation, beds|Formal|Variation of published name|Described|||||Late Carboniferous||||Late Carboniferous|316|4|isotopic, U/Pb-Pb/Pb ion probe||||No|60480||||||In Geology of Queensland 2013, p362. Age shown may be inherited. Unit is interpreted to intrude Broadsound Range Volcanics which have a preferred age of 308.4 +/-3.3 Ma.|Grey to pinkish grey, medium-grained biotite-hornblende quartz monzodiorite and subordinate pink, medium-grained hornblende-biotite granite|igneous intermediate intrusive|||Y|
Bora Creek Quartz Monzodiorite and Clement Creek Quartz Monzodiorite; Camp Creek, Dacey, Olympus, Toobier, Tooloombah Creek and Waitara Granites; Sambo Quartz Monzonite|78118|||||Yes|Formation, beds|Informal|Variation of published name|Mentioned|||||Carboniferous||||Carboniferous|||||||No|||||||Published in Queensland Geology 1:2 000 000 map (2012). . Shown on digital version as "Connors Subprovince - Late Carboniferous intrusives" ( StratNo 78399) with age Late Carboniferous. Digital version to be used in GA 1:2.5m Bedrock Geology.|Biotite-hornblende quartz monzodiorite and diorite through granodiorite to biotite granite|igneous intermediate intrusive|igneous felsic intrusive||Y|
Border Waterhole Formation|2321|Border Water Hole Formation|2320|||Yes|Formation, beds|Formal|Variation of published name|Defined|Narpa Group|37962|||Middle Cambrian||||Middle Cambrian|||||150||No|44211|44274|||||Of Stewart and Mitchell (1987); Lindsay and Brasier (2006).|Bioclast and bioclast-ooid rudstone, commonly chertified; siltstone, chert breccia, phosphorite|sedimentary carbonate|||N|
Boree Salt|2333|Boree Salt Member|2332|||Yes|Formation, beds|Formal|Variation of published name|Briefly described|||||Givetian||||Givetian|||||||No|41289||||||Unclear if this name is an abbreviation of Boree Salt Member, but appears to replace it, with a changed relationship to Etonvale Formation.|||||N|
Borilla Granite|39066|||||Yes|Formation, beds|Formal|Resvd name published|Briefly described|||||Late Triassic||||Late Triassic|||||||No|68421||Murray, C.|16/SEP/03|||For use on Bundaberg 1:250 000 map sheet.|Pale pink, medium-grained, seriate, granophyric syenogranite commonly with small miarolitic cavities generally with quartz and K-feldspar infill.|igneous felsic intrusive|||Y|
Borneo Granite|30421|Borneo Granodiorite|21300|||Yes|Formation, beds|Formal|Resvd name published|Briefly described|||Ootann Suite|29320|Late Carboniferous|304|4|isotopic, Rb/Sr|Late Carboniferous|304|4|isotopic, Rb/Sr||||No|43151|||||||Pale grey to greenish grey, strongly porphyritic hornblende-biotite microgranodiorite.|igneous felsic intrusive|||Y|
Bororen Tonalite|39072|||||Yes|Formation, beds|Formal|Resvd name published|Briefly described|||||Early Triassic||||Late Permian|||||||No|68319||Murray, C.|16/SEP/03|||For use on Bundaberg 1:250 000 map sheet.|Foliated biotite tonalite.|igneous felsic intrusive|||Y|
Boroston Formation|28307|||||Yes|Formation, beds|Formal|Resvd name published|Defined|Bundock Creek Group|27077|||Tournaisian||||Early Carboniferous|||||1050|QLD|Yes|41260|41739|I.W.Withnall|17/MAY/84|Withnall, I.|19/MAR/08|DEFINITION CARD  rec'd March 2008.  Intruded by Montgomery Range Igneous Complex.|Micaceous, lithofeldspathic sublabile sandstone, conglomerate and mudstone, and minor siltstone and reworked tuff; quartzose sandstone and conglomerate towards base|feldspar- or lithic-rich arenite to rudite|||N|
Bortala Formation|2347|Myally Beds|13628|||Yes|Formation, beds|Formal|Resvd name published|Defined|Myally Subgroup|13635|||Statherian||||Statherian|1773|2|||700|QLD|Yes|30529|30534|Derrick G.|21/APR/75|Staines, H.R.E.|18/MAR/76|Formerly included in Myally Beds. Defined 1976. Within the Haslingden Group.|Flaggy, fine feldspathic siltstone, micaceous siltstone, dolomitic sandstone, tuffaceous siltstone, grey-green chert.||||N|
Bottle Creek Formation|39327|||||Yes|Formation, beds|Formal|Variation of published name|Briefly described|||||Cambrian||||Cambrian|||||||No|23986||||||Variation of Bottetree Formation?|||||N|
Bottletree Formation|2360|||||Yes|Formation, beds|Formal|Resvd name published|Defined|||Argylla Suite|31445|Statherian|1790|9|isotopic, U/Pb|Statherian|1808|19|isotopic, U/Pb||3000|QLD|Yes|46962|49009|D.H.Blake, R.J.Bultitude|08/MAR/78|Whitaker, W.|10/DEC/80|No longer regarded as part of the Haslingden Group (Jackson et al, AJES, 2000).  Age refined by NABRE project. 1980 Defn card held [CEB Jul 2002]. See also Geology of Queensland 2013, p58.|Metabasalt, metarhyolite, quartzite, epidotic quartzite, metagreywacke, metasiltstone, mica schist, conglomerate.|meta-igneous mafic volcanic|metasedimentary siliciclastic||N|
Boughyard Quartz Diorite|41107|||||Yes|Formation, beds|Formal|Other new published name|Briefly described|||||Early Triassic||||Late Permian|||||||No|50301|||||||Grey, medium to fine-grained, porphyritic to locally equigranular (orthopyroxene-clinopyroxene-) hornblende-biotite quartz diorite to granodiorite|igneous felsic intrusive|||Y|
Boulder Peak Granite|36249|||||Yes|Formation, beds|Formal|Other new published name|Described|||O'Briens Creek Supersuite|29322|Late Carboniferous||||Late Carboniferous|||||||No|23503|||||||Medium- to coarse-grained, porphyritic biotite granite.||||Y|I-type
Bouldercombe Igneous Complex|2383|Bouldercombe Complex|2380|||Yes|Group, Suite|Formal|Variation of published name|Briefly described|||||Triassic||||Permian|||||||No|41576||||||Previously superseded by Bouldercombe Complex but now reinstated as Bouldercombe Igneous Complex.|||||Y|
Bourgamba Microgranite|68959|||||Yes|Formation, beds|Formal|Resvd name published|Described|||Roaring Meg Suite|36726|Late Permian||||Late Permian|||||||No|60425||GSQ|16/MAY/05|||To be used on the Queensland 1:1 million geological map, National Maps Project.|Pale brown, fine to medium-grained, even-grained to slightly porphyritic (altered cordierite?)-tourmaline-biotite-muscovite syenogranite?; minor greisen|igneous felsic intrusive|||Y|S-type
Bousey Rhyolite|23413|||||Yes|Formation, beds|Formal|Unknown or process pending|Described|Wirra Volcanic Subgroup|25638|||Carboniferous|325|7||Carboniferous|||||||No|39917||B.S.Oversby|06/MAR/80|||To be used in Georgetown area.|Grey to brown or purple crystal-poor to crystal-rich rhyolitic ignimbrite, locally containing sparse chlorite and moderately abundant lithic clasts|igneous felsic volcanic|||N|
Bowarrady dune sand|28393|||||Yes|Formation, beds|Informal|Unknown or process pending|Briefly described|||||Pleistocene||||Pleistocene|||||||No|38302||||||Informal name for morphostratigraphic unit on southeast Queensland coast.  Age: 263Ka.|||||N|
Bowden granite|75123|||||Yes|Formation, beds|Informal|Other new published name|Described|||Bedarra Suite|75177|Early Carboniferous||||Early Carboniferous|||||||No|60425|||||||Mainly pale grey to pale brown, medium-grained, moderately porphyritic biotite granite+biotite-rich schlieren/zones; cut by microgranite dykes/quartz veins.||||Y|I-type
Bowler Creek Granite|39613|||||Yes|Formation, beds|Formal|Resvd name published|Briefly described|||||Mesoproterozoic||||Mesoproterozoic|||||||No|50595||Withnall, I.|05/NOV/03|||Used on the FOREST HOME (7561) map sheet area.|Grey, medium to coarse-grained, porphyritic biotite granite|igneous felsic intrusive|||Y|
Bowlers Hole Granite|24196|Kalkadoon Granite|9132|||Yes|Formation, beds|Formal|Resvd name published|Defined|||Argylla Suite|31445|Statherian|1780|||Statherian|1780|||||QLD|Yes|37862|49009|Bultitude, R.J.|15/MAR/78|Whitaker, W.|10/DEC/80|Mount Isa Province. Formerly included in Kalkadoon Granite 1963.|Consists mainly of foliated, slightly porphyritic, biotite-hornblende granite. Minor rock types include gneissic biotite granite, microgranite, aplite, pegmatite, and some mafic-rich ?contaminated granite.|igneous felsic intrusive|||Y|A-type
Box Forest Quartz Diorite|25807|||||Yes|Formation, beds|Formal|Resvd name published|Defined|||||Ordovician||||Ordovician||||||QLD|No|42245|42245||||||Medium-grained biotite-hornblende quartz diorite|igneous intermediate intrusive|||Y|
Box Gully Formation|2445|||||Yes|Formation, beds|Formal|Other new published name|Defined|Cressbrook Creek Group|4885|||Permian||||Permian|||||1200||Yes|44555||||Withnall, I.|24/MAR/08|DEFINITION CARD  rec'd March 2008.  Age is Middle Permian.|Conglomerate, arenite, shale, andesitic volcanics, rare plant fragments||||N|
Boxvale Sandstone Member|2455|Boxvale Sandstone|2456|||Yes|Member, phase|Formal|Unknown or process pending|Defined|Evergreen Formation|6416|||Early Jurassic||||Early Jurassic|||||60||No|43982|44169||||||Clean, fine-medium grained quartz sandstone; fossil wood|quartz-rich arenite to rudite|||N|
Boxwell Granodiorite|27116|||||Yes|Formation, beds|Formal|Resvd name published|Defined|||Boxwell Suite|69438|Lopingian|252||isotopic, Rb/Sr|Lopingian|256.6|1.7|isotopic, U/Pb-Pb/Pb ion probe|||QLD|No|42748|42748|Stroud J.|22/NOV/91|||Source: DMR NAND04 Nandewar Geology Integration and Upgrade project 18 Nov 2003. In Geology of Queensland 2013, p456,457. See also misspelt Boxwell Granite.|Dark grey, medium to coarse-grained, equigranular, hornblende-bearing monzodiorite and quartz monzodiorite.|igneous intermediate intrusive|||Y|I-type
Boxwell Suite|69438|||||Yes|Group, Suite|Formal|Resvd name published|Briefly described|||Boxwell Supersuite|69437|Permian||||Permian|||||||No|63748||Mark Dawson (NSWGS)|08/JUL/05|||Ref: Champion, Blevin and Bultitude, pers.comm., Nov.2007. To be used in reclassification of NSW / QLD granites by P.Blevin.||igneous intrusive|||Y|
Boxwell Supersuite|69437|||||Yes|Supergroup|Formal|Resvd name published|Briefly described|||||Permian||||Permian|||||||No|63748||Mark Dawson (NSWGS)|08/JUL/05|||Ref: Champion, Blevin and Bultitude, pers.comm., Nov.2007. To be used in reclassification of NSW / QLD granites by P.Blevin.|Granodiorite.|igneous felsic intrusive|||Y|
Boxwood Ring Complex|2458|||||Yes|Group, Suite|Formal|Variation of published name|Briefly described||||||||||||||||No|45008||||||Structural term. Of Branch (1966) - in which he placed the outcrops of Boxwood Volcanics (Featherbed Volcanic Group).|||||N|
Boxwood Volcanics|2459|||||Yes|Formation, beds|Formal|Other new published name|Defined|Featherbed Volcanic Group|6565|||Late Carboniferous||||Late Carboniferous|301||isotopic, Rb/Sr||100||No|44296|45014|||||Outcrops in Boxwood Ring Complex of Branch 91966) and Boxwood Cauldron of Mackenzie et al (1993). Age: ~301 Ma ( Rb-Sr). Cut by Sunnymount Granodiorite and Indicator Granite.|Massive, grey rhyodacitic to dacitic(?) ignimbrite|igneous felsic volcanic|||N|I-type
Boyne River Granite|2465|||||Yes|Formation, beds|Formal|Unknown or process pending|Briefly described|Boondooma Igneous Complex|2259||||||||||||||No|43991||||||Of the Yarraman Subprovince.|||||Y|
Bracker Sandstone|26421|||||Yes|Formation, beds|Formal|Unknown or process pending|Defined|||||Permian||||Carboniferous|||||||No|44543|44543||||||||||N|
Bracteata Mudstone|24760|Bracteata Creek Mudstone|21314|||Yes|Formation, beds|Formal|Variation of reserved name|Defined|Wando Vale Subgroup|24074|||Emsian||||Early Devonian|||||40|QLD|Yes|41260|41679|||Withnall, I.|19/MAR/08|Reserved as Bracteata Creek Mudstone.  DEFINITION CARD rec'd March 2008.  Within the Broken River Group.|Grey to brown mudstone and lesser interbedded very fine to medium-grained calcareous lithofeldspathic sandstone, which becomes more dominant to the west and south.  Thin nodular and lenticular limestone beds crop out locally, particularly near the top.|argillaceous detrital sediment|sedimentary carbonate||N|
Brae Formation|26294|Buffel Formation|27076|||Yes|Formation, beds|Formal|Resvd name published|Defined|||||Early Permian||||Early Permian||||||QLD|Yes|36925|36925|Jell, J.S.|02/FEB/79|Whitaker, W.|16/DEC/80|1980 Defn card held [CEB Jul 2002]. Unit formerly included in Buffel or Oxtrack Formations.|||||N|
Branch Creek Formation|27723|||||Yes|Formation, beds|Formal|Other new published name|Defined|Boiling Creek Group|2107|||Late Carboniferous||||Late Carboniferous|||||||No|44515|44360|||||In the Yarrol Block. Different unit from Branch Creek Rhyolite used on the BULLOCK CREEK map.|Subgreywacke, chert, conglomerate.||||N|
