Stratigraphic Name | Stratno |  Previous Name  |Previous Name Stratno| Replacement Name | Replacement Name Stratno |Is Current | Rank | Status | Category | Usage | Parent Name | Parent Stratno | Chemical Parent Name | Chemical Parent Stratno | Top Minimum Age Name | Top Minimum Age (Ma) | Top Minimum Age Error (Ma)| Top Minimum Age Method | Base Maximum Age Name | Base Maximum Age (Ma) | Base Maximum Age Error (Ma) | Base Maximum Age Method | Minimum Thickness (m) | Maximum Thickness (m) | Type Section State | Definition Card | First ref as on form | Def ref as on form | Reserved by | Resdate | Approved by | Approved date |General Comments | Lithology Description | Primary Lithology Group | Secondary Lithology Group | Tectonic Setting | Intrusive | Granite Type
Coniston Schist|24221|||||Yes|Formation, beds|Formal|Resvd name published|Defined|||||Statherian|1780|10||Statherian|1780|10||||NT|Yes|48992|48992|A.J.Stewart|26/JUL/73|Strusz, D.L.|05/NOV/73|Intrudes between Lander Rock beds and Mount Thomas Quartzite (Reynolds Range Group). 1780 Ma zircon date reported by Smith (2001) may not date the intrusion due to contamination|Biotite-sericite-quartz orthoschist with quartz and feldspar augen, minor microgranite.|meta-igneous felsic intrusive|||Y|S-type
Connellys Volcanics|68733|Connelly Volcanics|37733|||Yes|Formation, beds|Informal|Variation of published name|Defined|||||Orosirian|1845|||Orosirian|1860|||||NT|Yes|||Rawlings, D.|22/NOV/02|Kruse, P.D.|11/APR/05|To be used in Lawn Hill Platform and South Nicholson Basin area. Mount Drummond 1:250 000 map sheet area.   Age as shown on Mt Drummond 250K 2nd edition map (2006). previously mapped within Murphy Metamorphics.|Red-brown, altered-weathered, porphyritic rhyolite or rhyodacite ("redrock") with locally abundant quartz veins|igneous felsic volcanic|||N|
Constance Sandstone|24864|||||Yes|Formation, beds|Formal|Resvd name published|Redefined|Accident Subgroup|37738|||Calymmian|1400||inferred, geological correlation|Calymmian|1591|10|isotopic, U/Pb-Pb/Pb ion probe|100|1100|QLD|Yes|44272|45052|||Withnall, I.W.|09/MAY/06|See also Lexicon. Defined 1960, 1961.  SE53-8,12.  Age updated by AGSO's NABRE project, 1998 [but not accepted by Sweet 2006 redefinition]. Top age inferred by correlation with Roper Group. Part of the South Nicholson Group. Also referred to as Constance Range Sandstone. Underlies Georgina Basin.|White to brown, very fine to very coarse grained to granule sandstone, laminated to very thick bedded; minor siltstone and shale|sedimentary siliciclastic|||N|
Conway Formation|4462|||||Yes|Formation, beds|Formal|Other new published name|Defined|Balma Group|21185|||Statherian||||Statherian|||||100|NT|No|44299|43010|||||Formerly of McArthur Group. Age: Statherian.|Upper chert bands (silicified carbonate), massive to weakly stromotolitic; lower cherty to dolomitic siltstone, laminated; sandstone, dolomitic; interbedded mudstone.||||N|
Coodna Member|38421|Coodna|35281|||Yes|Member, phase|Formal|Resvd name published|Defined|Hayward Creek Formation|8199|||Paleoproterozoic||||Paleoproterozoic|||||1300||No|24304|23733|||||Reserved as Coodna (Donnellan, 2000). Within the Tomkinson Creek Group.|Sublithic/volcanilithic arenite|sedimentary siliciclastic|||N|
Cooley Dolomite Member|4530|Cooley Dolomite|4532|||Yes|Member, phase|Formal|Variation of published name|Fully described|Barney Creek Formation|1130|||Proterozoic||||Paleoproterozoic|||||||No|32658||||||2006 usage of Cooley Dolomite may have intended to upgrade this unit to Formation. See also Cooley Dolostone.|||||N|
Coolibah Formation|4543|||||Yes|Formation, beds|Formal|Other new published name|Defined|Toko Group|18263|||Early Ordovician||||Early Ordovician|||||110|NT|No|44358|45052|||||See also Coolibah beds. Usage is different in Queensland, where clastic units form the Toko Group and the dominantly carbonate Coolibah Formation and Kelly Creek Formation are placed in the Cockroach Group instead (Geology of Queensland 2013, p94-95).|Limestone, quartzic limestone, dolostone, marl, siltstone; basal sandstone.|sedimentary carbonate|sedimentary siliciclastic||N|
Coomalie Dolostone|42256|Coomalie Dolomite|4580|||Yes|Formation, beds|Formal|Variation of published name|Described|Mount Partridge Group|13012|||Paleoproterozoic|2026|||Paleoproterozoic|2500||||600||No|24442||||||Dolostone now preferred term. Advised by P.Kruse (Nov 2004).|Stromatolitic, magnesite and marble, in places chloritic and tremolitic, commonly silicified or lateritised at the surface; metalutite, commonly graphitic.|metasedimentary carbonate|||N|
Coomarie Sandstone|4586|||||Yes|Formation, beds|Formal|Other new published name|Defined|Birrindudu Group|1735|||Statherian|1640||inferred, overlying unit|Statherian|||||400|NT|No|29804|48950|||||Latest age control (summarised, Crispe et al 2007) suggest Birrindudu Basin ranges from 1735-1640 Ma.|Shallow marine cross bedded and rippled medium to fine grained sublithic sandstone with pellets of red and green siltstone, minor siltstone and shale|sedimentary siliciclastic|argillaceous detrital sediment||N|
Coomarie Suite|41161|||||Yes|Group, Suite|Formal|Variation of published name|Described|||Coomarie Supersuite|73194|Orosirian|1810||inferred, intrusive relationship|Orosirian|1830||inferred, intrusive relationship||||No|50315||||||Invalid name - Coomarie Sandstone has priority. More acceptable if used as Coomarie Dome Suite or Coomarie Spring Suite, but a different name would be better.|Biotite hornblende granodiorite; I-type.|igneous felsic intrusive|||Y|I-type
Coora Dolerite|73196|||||Yes|Formation, beds|Formal|Other new published name|Briefly described|Dead Bullock Formation|35396|||Paleoproterozoic||||Paleoproterozoic|||inferred, intrusive relationship||||No|62580||||||See also the informal Coora dolerite.|Medium-grained, amphibolite and plagioclase dolerite. Semi-conformable with stratigraphy.||||N|
Coorikiana Sandstone|26493|Coorikiana Sandstone Member|4646|||Yes|Formation, beds|Formal|Variation of published name|Fully described|Marree Subgroup|11374|||Albian||||Albian|||||20||No|33819||||||Formerly within the Neales River Group, now Rolling Downs Group. Formerly a member of the Oodnadatta Formation. Also, formerly named Attraction Hill Sandstone Member of the Marree Formation. Lateral to Toolebuc Formation and Allaru Mudstone; interfingers laterally with Mackunda Formation.|Sandstone, fine-grained, calcareous, clayey; sandy siltstone; minor siltstone.|sedimentary siliciclastic|||N|
Copia Granite|26495|||||Yes|Formation, beds|Formal|Other new published name|Defined|||Jervois Suite|30860|Statherian||||Statherian||||||NT|Yes|33103||Shaw R.D., Warren R.G.|06/MAY/74|Strusz, D.L.|24/JUN/74|Intruded by Ida Granite.|Coarse gneissic biotite granite.|igneous felsic intrusive|||Y|
Corcoran Formation|27379|||||Yes|Formation, beds|Formal|Other new published name|Defined|Maiwok Subgroup|25195|||Calymmian|1429|||Calymmian|1492||||500||No|44287|23937|||||Formerly included in lower Roper Group before redefinition of the Maiwok Subgroup (Roper Group) to include it and Bessie Creek Sst. in Urapunga- Roper River area.|Red laminated siltstone and mudstone in upper part; interbedded fine grained quartz sandstone and laminated siltstone in lower part.|sedimentary siliciclastic|||N|
Cordillo Silcrete|4714|||||Yes|Formation, beds|Formal|Variation of published name|Redefined|||||Oligocene||||Eocene|||||||No|38605|66623|||||Data from STRZELECKI suggest that this material could well be mainly late Tertiary [?Pliocene], not Oligocene-Miocene as suggested by Wopfner (1974), see ref 00/30891. See also Cordillo Surface.|Variably siliceous, sheet-like bodies of silica-indurated sandstone and some conglomerate, now mainly comprising chalcedonic and locally opaline rocks; light grey to pale orange-brown.|regolith|||N|
Corkwood Hill Granite|75784|||||Yes|Formation, beds|Formal|Resvd name published|Described|||||Devonian||||Devonian|386.9|3.5|isotopic, U/Pb-Pb/Pb ion probe||||No|64337||Edgoose, C. (NTGS)|27/OCT/10|||Not named after a geographical location.  To be published by NTGS:  Alcoota 1:250,000 2nd edition geological map|Weakly-deformed, fine-grained biotite granite.||||Y|
Coronation Sandstone|4739|Coronation Member|4738|||Yes|Formation, beds|Formal|Variation of published name|Defined|El Sherana Group|24261|||Paleoproterozoic|1827|4|isotopic, U/Pb-Pb/Pb ion probe|Paleoproterozoic|1870||||600|NT|Yes|31723||Stuart-Smith P.G.|07/AUG/06|Brakel, A.|25/OCT/83|Originally of Needham and Stuart-Smith (1985). ?Redefinition 1983.  Formerly Coronation Member (Edith River Volcanics). Intruded by Jim Jim Suite.|Trough cross-bedded, coarse to very coarse, moderately sorted quartz to sublithic sandstone; polymictic pebble to cobble conglomerate with lenses of poorly sorted medium to coarse lithic sandstone at base;|sedimentary siliciclastic|||N|
Corrie Member|4749|Corrie Limestone Member|4748|||Yes|Member, phase|Formal|Resvd name published|Defined|Ninmaroo Formation|14173|||Warendan||||Warendan|||||210|QLD|Yes|46897||Druce E.C., Radke B.M., Shergold J.H.|07/AUG/06|Whitaker, W.|21/DEC/79||Medium to thick bedded limestone (pelmatozoan grainstone (grain supported carbonate rocks (Dunham, 1962)) ooid and peloidal (pellet-like) grainstone, skeletal peloidal clast grainstone); minor cross-stratified dolomitic sandstone.||||N|
Cosmo Supergroup|72987|||||Yes|Supergroup|Formal|Other new published name|Briefly described|||||Orosirian|1861|4|inferred, lithostratigraphic correlation|Orosirian|1863|2|inferred, lithostratigraphic correlation||||No|66683||||||Name from AGES 2007 record of Abstracts. Requested by O.Raymond (HG 2007). Ages from interlayered volcanics. [Is age really that tightly constrained? On what basis? CEB Nov2011] RefID 67232 (2011) gives age as1860-1840 Ma. Finniss River Group min age ~|Carbonaceous shale, banded iron formation, mudstone, siltstone, felsic tuffs, carbonate.|sedimentary siliciclastic|igneous felsic volcanic||N|
Cottee Formation|24881|||||Yes|Formation, beds|Formal|Other new published name|Defined|Katherine River Group|9312|||Statherian|1740|||Statherian|1760||||350|NT|No|44400|43010|||||Age: Statherian.|Thinly interbedded red mudstone, siltstone, fine sandstone and dolostone with mudflakes, halite casts, synaeresis cracks and erosion structures (tool marks and flute casts) in places; glauconitic sandstone, green mudstone.|sedimentary siliciclastic|||N|
Coulters Sandstone|24230|Coulters sandstone|4784|||Yes|Formation, beds|Formal|Resvd name published|Defined|Wauchope Subgroup|24565|||Statherian|1790||inferred, lithostratigraphic correlation|Orosirian|1809|18|inferred||500|NT|Yes|23823|49033|A.J.Stewart, D.H.Blake|13/OCT/81|Brakel, A.|17/FEB/84|Davenport Project. Definition by Sweet I.P. 07-OCT-1981? Within the Hatches Creek Group. Part of the Tennant Creek Inlier.|Ridge-forming quartz arenite and slightly feldspathic or lithic quartz arenite; minor pebbly arenite and recessive friable kaolinitic or sericitic arenite, siltstone and altered basaltic? lava.|quartz-rich arenite to rudite|feldspar- or lithic-rich arenite to rudite||N|
Cox Formation|24636|||||Yes|Formation, beds|Formal|Other new published name|Redefined|Kiana Group|69563|||Early Cambrian||||Neoproterozoic||||||NT|Yes|44332|42812|Dunn P.R. et al|02/MAR/94|Kruse, P.D.|24/FEB/94|Unit named by Dunn in 1963, but never defined.  See also Plumb and Paine, 1964).|Fine grained, usually micaceous sandstone, siltstone and shale|sedimentary siliciclastic|||N|
Coxco Dolostone Member|76090|Coxco Dolomite Member|27753|||Yes|Member, phase|Formal|Variation of published name|Briefly described|Teena Dolostone|76084|||Statherian||||Statherian|1639|6|isotopic, U/Pb-Pb/Pb ion probe||||No|67144||||||Stratigraphic Nomenclature rules allow change from Dolomite to Dolostone without being formally redefined (T. Munson, NT Convenor, 26-AUG-2011). See Coxco Dolomite Member. Material dated was interpreted as airfall tuff (RefID 23398, 2000)|Grey crystalline dololutite with radiating, needle-like gypsum crystal pseudomorphs normal to bedding; rare conical stromatolites; uncommon thin interbeds of dolomitic shale and siltstone.|sedimentary carbonate|||N|
Craig Creek Member|4837|||||Yes|Member, phase|Formal|Other new published name|Described|Golden Dyke Formation|7494||||||||||||||No|45022|||||||||||N|
Crater Formation|27960|||||Yes|Formation, beds|Formal|Other new published name|Defined|Mount Partridge Group|13012|||Orosirian|2026|||Siderian|2500||||900||No|44314|44314|||||See also Lexicon. Formerly of Batchelor Group.|Feldspathic quartz sandstone, quartz-pebble conglomerate, poorly sorted BIF-quartz pebble-boulder conglomerate, siltstone, mudstone.|sedimentary siliciclastic|||N|
Cravens Peak beds|4859|Cravens Peak Beds|4858|||Yes|Formation, beds|Informal|Variation of published name|Described|||||Eifelian||||Pragian|||||280||No|8217||||||Originally included rocks now mapped as Ethabuka Sandstone and Poodyea Formation. Toko Syncline, Georgina Basin (Geology of Queensland 2013, p96)|Calcareous sandstone and siltstone, limestone, minor conglomerate; grades upward into quartz sandstone and conglomerate.|sedimentary siliciclastic|sedimentary carbonate||N|
Crawford Formation|27754|||||Yes|Formation, beds|Formal|Other new published name|Defined|Collara Subgroup|35509|||Calymmian|1490|||Calymmian|1490||||320||No|44287|23937|||||First published 1963, defined Roberts & Plumb (1965). Originally mapped by Dunnet (1965) as upper sandy part of  'Wigram Formation' and the overlying 'Pobasso Formation' of  'Malay Road Group'.  Occurs in the Beetaloo Sub-basin.|Medium to very fine grained, glauconitic and micaceous quartz sandstone with trough and hummocky cross bedding; interbedded siltstone and mudstone|sedimentary siliciclastic|||N|
Cretaceous sedimentary rocks 76565|76565|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Late Cretaceous|65|||Early Cretaceous|97||||||No|||||||Unnamed unit used in the 1:2.5 million scale Geology of Australia dataset|Predominantly sedimentary rocks; includes sedimentary rocks of low metamorphic grade and diapiric breccias|sedimentary|||N|
Cretaceous sedimentary rocks 76566|76566|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Late Cretaceous|97|||Early Cretaceous|141||||||No|||||||Unnamed unit used in the 1:2.5 million scale Geology of Australia dataset|Predominantly sedimentary rocks; includes sedimentary rocks of low metamorphic grade and diapiric breccias|sedimentary|||N|
Crooked Hole Granite|26504|||||Yes|Formation, beds|Formal|Other new published name|Defined|||Jervois Suite|30860|Statherian|1771|||Statherian|1771|||||NT|Yes|33103||Shaw R.D., Warren R.G.|06/MAY/74|Strusz, D.L.|24/JUN/74|Previously informally referred to as Crooked Hole Creek Granite. Intrudes Delmore Metamorphics and probably the Mapata Gneiss with sharp margins. Intruded by Woodgreen Granite Complex. Similar to Copia Granite. Intrudes Delny Gneiss.|Foliated biotite granite and granodiorite, pegmatite.|igneous felsic intrusive|||Y|
Crow Formation|37729|||||Yes|Formation, beds|Formal|Resvd name published|Defined|Wild Cow Subgroup|37739|||Calymmian|1450|||Calymmian|1450||||2500|NT|Yes|24442|65337|Rawlings, D.|22/NOV/02|Kruse, P.D.|11/APR/05|Within the South Nicholson Group. Mount Drummond 1:250 000 map sheet area. Conformably or disconformably overlain by Mittiebah Sandstone; disconformably or unconformably overlain by Constance Sandstone.|Interbedded siltstone, sandstone, shale and lesser conglomerate, which can be divided into several facies.||||N|
Crown Point Formation|26505|||||Yes|Formation, beds|Formal|Other new published name|Defined|||||Early Permian||||Late Carboniferous|||||350||No|48865|48865||||||Sandstone, tillitic conglomerate, shale, siltstone.|sedimentary siliciclastic|||N|
Culaly Amphibolite|76183|Zamu Dolerite|27310|||Yes|Formation, beds|Formal|Resvd name published|Defined|||||Paleoproterozoic||||Archean|||||||No|67779|67779|Glass, L.M., Hollis, J.A. (NTGS)|03/OCT/11|||replaces Zamu Dolerite (of Ferguson and Needham 1978) in part. Age poorly constrained. May be Archean, but given Proterozoic map symbol.|Amphibolite: moderately foliated, locally garnetiferous: garnets have asymmetric tails, are commonly poikilitic with encircling coronas of recrystallised feldspar.|medium grade metamorphic rock|||N|
Culbert River Formation|34090|||||Yes|Formation, beds|Formal|Other new published name|Mentioned|||||||||||||||NT|No|44112|||||||||||N|
Cullen Supersuite|30778|||||Yes|Supergroup|Formal|STRATLEX Entry|Described|||||Orosirian|1800|||Orosirian|1830||||||No|50586||||||Pine Creek Province. More or less equivalent to Cullen Batholith. See also Cullen Suite, Cullen Granite, Cullen Granite Complex (defined).|Predominantly I-type granites. I-type, granodioritic, consisting of 3 major pluton types: leucogranites, uniform granodiorite to granite suites and concentrically zoned plutons.|igneous felsic intrusive|||Y|I-type
Cumming Leucogabbro|29771|Cumming Meta-Leucogabbro|21587|||Yes|Formation, beds|Formal|Resvd name published|Defined|||||Proterozoic||||Proterozoic||||||NT|Yes|43225|43503|Shaw R.D., Wakelin-King G.|22/MAY/91|||Arunta Block.  Age indeterminate.|Actinolite and tremolite-bearing rocks (meta-ultrabasic rock and metamorphosed leucogabbro), minor microgranite|meta-igneous mafic intrusive|||Y|
